Date,AMZN,AZO,BKNG,CCL,DHI,DLTR,DRI,EBAY,GPC,HAS,KMX,LEG,MAR,MCD,MGM,NKE,NVR,ORLY,POOL,RCL,ROST,SBUX,TGT,TJX,TSCO,WHR,YUM
2000-03-31 00:00:00+00:00,0.0514705882352941,0.0915178571428572,-0.1546391691597261,0.0445685670235269,-0.0139535680709208,0.0771349781488774,-0.0314688290393305,-0.117187634128704,-0.0586789753113149,-0.1424416030454,-0.2340425531914893,-0.0351910310463173,-0.0776383200903823,-0.138878743324621,-0.0169047440372486,0.0254051508048485,-0.0617128463476071,-0.1018276762402088,0.1196812711423456,-0.0438147074954933,-0.1230284971615405,-0.0717647563685472,0.0396760122376362,-0.1492144417420864,-0.0592594913910419,0.0112474415612049,-0.0829493183220475
2000-06-30 00:00:00+00:00,-0.2888112101521525,-0.0879345603271983,0.2756097738950371,-0.4875170155325895,0.0034527040015535,0.1202046765653674,0.0252706881516784,0.0141592491038777,0.0175974608845774,-0.0948011469770083,0.6944444444444444,0.0245177267164442,0.0592915666766056,-0.0283912144125841,0.018265049395294,-0.1673171497819916,0.1651006711409395,-0.313953488372093,0.0736341825631547,-0.426712876211627,0.2911532210657352,0.6806082117328722,0.0701904778247701,0.1747000755715095,0.291338024090283,-0.0333755477272205,-0.1876042373522258
2000-09-30 00:00:00+00:00,-0.4178957469087447,-0.147982062780269,-0.388145331669253,-0.1820355590150281,0.0786976091161613,0.0873287648415561,-0.0719574028213736,-0.262652577890661,-0.1216392172019343,0.0150257939873148,-0.1475409836065574,-0.1810430143375038,0.125961073140677,-0.1558442111604975,0.3750003271264845,0.0265794499868874,0.0576036866359446,-0.0889830508474576,0.1880532368352989,-0.2773743963864954,-0.2242832802072693,-0.0708899008094542,-0.2481355976011584,-0.2187540435113365,-0.2408536269417061,-0.1450059699926079,-0.0556705856843301
2000-12-31 00:00:00+00:00,-0.0304053921260654,-0.0684210526315789,-0.7281249951973099,0.2627433691849221,0.2791410850018827,0.007873967499645,0.2775666502451079,0.2662720270696472,-0.0831604602873221,-0.3200195213826041,0.5,-0.060548504521698,-0.0173985086406971,-0.0750004911507516,0.1155297653487941,-0.0228724425716496,0.421002157373366,0.0604651162790697,0.2625695873206175,0.3317598046151429,-0.1604457033394606,0.0487012351026274,-0.1333700940773009,0.2183652728092755,-0.321285209533577,-0.2315210869871274,0.0764188499736049
2001-03-31 00:00:00+00:00,-0.613240415108168,0.2598870056497175,-0.8706896648171342,0.160868920581364,0.5279794220709404,-0.4249999624490729,0.0794311251743415,-0.5485981514314606,0.4073292344908066,-0.0880686433888662,-0.1794871794871795,0.1174867858695216,0.1581351571904286,0.1216396014967085,-0.2631576079616171,0.3549290665119085,0.4301484143248832,0.7105263157894737,0.0265488504078623,0.0037295377545201,0.1623446447382359,0.0417959197971529,0.3325383929397834,0.2177499863499494,-0.1893495075333066,0.2381012668712054,0.0365116905976761
2001-06-30 00:00:00+00:00,-0.3441441477820544,-0.0008968473015344,1.177777924506887,-0.0373379551322765,-0.1044248641919899,-0.1847826424979067,0.0607733969972557,0.1697723077676503,0.0003733159741661,0.2618574262846387,0.9099999666213988,0.1058589933126952,0.003756692808535,-0.2047761062448703,-0.0863937872559421,-0.2390267280457617,0.3765008756464292,-0.1923076923076923,0.0948277317799766,-0.1005670124733971,0.1360430045289338,0.0222885810319799,0.0933723114674858,0.1487660657684331,0.6423362693224739,0.0725256478256091,0.1973383590714885
2001-09-30 00:00:00+00:00,0.5967031951429158,0.3881507834066287,2.235918172929671,0.1344762783278028,0.1980110822800955,0.4816000366210937,0.1857181305121655,0.9304778825246448,0.2295249142852684,0.1485546269032478,1.1073299296896106,0.1320964635505475,0.1811885764493683,0.0285281827177745,0.2348180835310769,0.0265189705811546,-0.057632398753894,0.4460952032180059,0.0362198804636659,-0.0206184070684249,0.2960251603728363,0.0590691013156816,-0.0181496800086048,0.033563932058277,0.1164448666499295,0.2907078532537004,0.1472279404264409
2001-12-31 00:00:00+00:00,-0.5863729993985387,0.3828246067117162,-0.6387487390716582,-0.2957258255052436,-0.1659050469742211,-0.3225342421595305,-0.1020768493573418,-0.3109873781486217,0.0443541344609395,-0.0985177652278859,-0.2608696064239501,-0.1102265627617786,-0.3353031666139503,-0.0025550498336873,-0.2983606741896644,0.1138294275888731,-0.0628099173553718,-0.0273972180579223,-0.0471124519967026,-0.527413424956044,0.2203207662819486,-0.3500218160747441,-0.1161488636107854,0.02073712559403,0.1433120680844921,-0.1599436577778397,-0.131069131973494
2002-03-31 00:00:00+00:00,0.8236271815820262,0.3093902207030032,0.6340782809910142,0.2882806927883596,0.5985780744238958,0.6259298990060378,0.372707200816297,0.4087715472118549,0.1063020892415071,0.2129026221272123,0.886554746437225,0.1582509699189564,0.2423491177020864,-0.022516325387039,0.3574764430365234,0.2152425885148141,0.3774250440917108,0.2704947499696057,0.2837326327162661,0.5985103387443385,0.0887483189711733,0.3182432846720329,0.3072139225198362,0.1980552655896301,0.9008354397758926,0.3569445595340412,0.2589194586355667
2002-06-30 00:00:00+00:00,0.3503650349568203,-0.0508571079799107,-0.0991452032482057,0.1779702597624992,0.1322360768691195,0.0464052321191905,0.1138124039164498,-0.1462897269391978,0.023184356639327,-0.0160540844574403,0.1808462952324101,0.110372643487163,0.1150002883166665,0.0286903696135609,0.2220314041381734,0.0329961144911348,0.6169014709707106,-0.1489482582621593,0.1233692638808889,0.3538484258834717,0.1049305241009976,0.194259639481036,0.0465175452748669,-0.0029133886384959,0.3774919565926482,0.026703935358227,0.2115024984039974
2002-09-30 00:00:00+00:00,-0.084459458370989,0.152167372649747,-0.5123340117853934,-0.1614407803687898,0.0833271293837176,0.1574016550151311,-0.0936848123101314,0.0366434145633294,-0.0746422204312892,-0.1543108911253715,-0.2267069097319027,-0.0559215589250907,-0.1722085830094399,0.0311925015492693,-0.0856340979118455,-0.0693723747331648,0.0120367046120883,-0.0778223073528543,-0.0690112410624068,-0.0870000608595101,0.1146853101067288,0.0454928215671244,-0.1411418789334969,-0.0292822275476178,0.4389359279835263,-0.1254362834031708,0.0055036540800277
2002-12-31 00:00:00+00:00,0.2509225303266669,0.0617896216717452,-0.4007781977553435,-0.0700029128296867,-0.260985139648542,-0.3990825889925965,0.0263719902239831,-0.0862360974105358,-0.0485359118378955,-0.152767976336589,-0.2048780859970465,-0.1218768467873102,-0.1822378722714333,-0.3494662469757705,0.1823783507898384,-0.2025502242622846,-0.0296400664184761,0.0405649730940191,0.0274410899213983,-0.1642879938364069,-0.1206470846956506,-0.1215102595524512,-0.1822755284958417,-0.0835687759674549,-0.0669821489563157,-0.2539819861301026,0.0051321646671727
2003-03-31 00:00:00+00:00,0.1545722457854945,-0.0951032953202749,0.0844156971452789,0.0245002973880688,-0.0374439267734302,0.1562640152550209,-0.111942695241357,0.2960196037692491,0.0062257561127714,0.0268387371664335,0.0963191212060434,0.1463173146663927,0.1359600207020161,-0.0820163216962845,-0.1050026087042537,0.0619800991347996,0.0869915857397478,-0.1110337165867102,0.0475199611174719,0.0823455708142451,0.2277039211922111,-0.0093459736470511,0.0388955026161736,0.1462527308369352,0.2576861263487127,0.1347467978294374,-0.1449967726762534
2003-06-30 00:00:00+00:00,0.3050587012851578,-0.0550646211245945,-0.0119761437662575,-0.0663378604624478,0.0540005869717508,-0.2411650774748377,-0.1753156266038468,0.241816674672695,-0.018630267265967,0.2043707645409895,-0.2025741840641509,-0.1950979477307229,-0.0785390179193505,-0.151057096732137,-0.188064044337302,0.103556905540596,0.0081602373887239,0.0528581999110402,0.0033114046290785,-0.1671775333662408,-0.1542671209324999,0.1948115293748811,-0.060967981334976,-0.1409048228953245,-0.1643146797832176,-0.0773929347231778,-0.0465764315695528
2003-09-30 00:00:00+00:00,0.458496495414783,0.0847481926568121,1.2000001164288476,0.3664205436543859,0.4568756736757913,0.666837366573132,0.0652461193146662,0.2378076914779281,0.0691324858706785,0.2932552346697279,1.1094736467327988,0.1285382564170154,0.2315539875038148,0.5615657955135624,0.211545533658924,0.0619590051900402,0.2133922001471671,0.2469319278677473,0.1033007614721412,0.5475231799732716,0.1799857633937804,0.0,0.2928169780762386,0.0876017196214529,0.4297345621669024,0.2832345990024112,0.2475984924664198
2003-12-31 00:00:00+00:00,0.3186578000128266,0.2293407753747955,0.3356289807969148,0.0471841085090334,0.2343048333772937,0.0549585208765956,0.0239994048858396,0.0262663947103261,-0.0057591963964678,0.0699626064966534,0.1373918574232124,0.0603297013061427,0.1530502988737754,0.1034636602712626,0.094998350232321,0.149745614225446,0.1861734384475439,0.1368923447567194,0.2814827298178932,0.2929612940277861,0.1228948831253287,0.1567308418801691,0.0284818438833438,0.0737645939419866,0.4482179131862667,0.0934678791160696,0.0481931116537568
2004-03-31 00:00:00+00:00,0.0565960642879754,-0.0917134222271394,-0.3544173123744762,0.1803310354787488,0.1845437550930937,-0.138242119488513,0.0908385116449497,0.1517366362186831,0.0401274806734424,0.0934478754102261,-0.1085112381833918,-0.0071581388130429,0.0441805716668879,0.0398943891949437,0.0059458906594032,0.0944840861251379,-0.1150306748466257,-0.0052466098778446,0.1554623863440865,0.2091679212300425,0.0844785509839207,0.1232085328634486,-0.021516730266301,0.0828378527367759,0.1468107459821541,0.03763152550092,0.0705617291630786
2004-06-30 00:00:00+00:00,-0.1379576247041702,0.0300546301986806,0.4376995494575773,0.1485500243204878,0.2805295040607374,0.0168862195025916,0.1526311925030474,0.1468255129099436,-0.0008087244559151,0.0605673533909576,-0.0311679419244872,0.1228842455598675,-0.0518320451131565,0.1661968917972904,0.2407310309445256,0.1313376451366086,0.069901790872328,0.0556434786982547,0.1154545112837248,0.2850828131164256,0.1665355200729501,0.1616530679389416,0.1769397357939603,0.1423923311542028,-0.0157483284611908,-0.0163219760670593,0.1348053082054732
2004-09-30 00:00:00+00:00,0.1747876774363939,-0.0773843749892765,-0.0388888410596285,0.051489773084127,-0.2077490560349295,-0.1102623589347531,-0.1492669433684545,0.2538408310238966,0.2135230630277746,-0.1487609507295447,-0.288181511378371,0.1034880778127478,0.1487113181276678,-0.0899348519308532,0.0086617481480342,-0.012999497041371,0.0433045092720707,0.1189108738792241,0.2365282398232582,-0.0179474516483498,-0.1200678381892622,0.1671457459307153,-0.0451219282637282,-0.0171893878076347,0.0513548660932718,-0.0218802068573242,-0.0265439937119769
2004-12-31 00:00:00+00:00,-0.2300228502614303,-0.0368749618530273,-0.1198458253242231,0.0034559327574539,0.1814658952661667,0.0186637154381177,0.1485827218335165,0.0204219036706985,-0.000248001291124,0.0075275134707855,0.0875356856573374,0.0756407031216377,0.0547724342172772,0.069555639671577,0.0702016499459599,0.0623377747909585,0.1380809727618051,-0.130609559482959,-0.1124232226046193,0.0136032228647637,-0.1193927777408014,0.0582700277486878,0.0776999210693083,-0.0704156004700486,-0.1978399892163749,-0.0940755324052146,0.0933967534668418
2005-03-31 00:00:00+00:00,0.1000741825253022,0.1778065724285475,0.0389666361094478,0.2014139785336752,0.1980319881342862,0.0458042508990101,0.1601928267182177,0.2344220662433365,0.123704117978167,0.0103233004779665,0.3210848624940177,-0.0109942519770519,0.1874521406080771,0.151764262937347,0.4377132223715496,0.136967033416216,0.3488313224761254,0.1579353298091956,0.1962669070048819,0.2242576104223996,0.1814523522421194,0.2947904210555641,0.1414882337468408,0.1098717641906465,0.1334150841170269,0.1429502050933557,0.1619633353449163
2005-06-30 00:00:00+00:00,-0.2360736938309248,-0.063030316481577,0.0564686266338052,-0.1115846256036797,0.0236129537197959,-0.0073581620804589,0.1407051633547635,-0.3502758708408517,0.0039654626030034,0.0714499701219313,0.0132450201465272,0.0563162140310391,0.0562265954397973,-0.0257702420591557,-0.0179992124125939,-0.0834660916996248,0.0714478086542305,0.087824330695758,-0.0038501389431235,-0.180177711498044,0.0155799141352379,-0.1615962191446648,-0.0447982811457894,-0.02365487422305,0.1430885550469918,-0.0249401065935932,0.0959061442020283
2005-09-30 00:00:00+00:00,-0.0323434674431405,0.0959661740474606,-0.0725966741093356,0.0817499181955265,0.2485354716102945,-0.1482527056008189,0.0651417921289563,-0.1130296455243524,-0.0394304159168756,0.0269331925843634,-0.1258170043619068,-0.0780671086011427,0.042810013152573,-0.0987092086583586,0.1307187622124042,0.0377927070711763,0.0101321432258889,0.2053007105291791,0.1185772841528507,0.10361179603554,0.0227555093965308,-0.0040970641855059,0.106211885248366,0.0129818130918395,0.1584785865776237,0.0481987592809691,0.0074335558251072
2005-12-31 00:00:00+00:00,0.3980552983333012,-0.1138534213154749,-0.1569892501549048,-0.0918942903839612,-0.0114553191836896,-0.0783257525510294,-0.0829546068937967,0.2712895201575627,0.0442213711090855,-0.0464098907939761,0.1648598073798919,-0.238143914803105,-0.0805335546747515,0.2122398237227796,0.0769040489902823,-0.0415800015883753,0.1039810771619607,-0.0280784823647355,-0.0084661031468099,-0.1078677890711586,-0.1614343028520514,-0.0127326321613971,-0.0485123778895757,-0.1608251730470745,-0.0621812804899346,0.0851367955614013,-0.0770324915034595
2006-03-31 00:00:00+00:00,0.0341230320750469,0.1232744015433955,0.1571428347396393,0.1078220037223995,0.000969286516377,0.088129545685226,0.2792646365207969,0.0636366107527395,0.0355058225589401,0.0150172148684821,-0.0831193891293614,0.2035481131588592,0.0723949650909228,0.0099694760026152,-0.1381565596704482,0.0462203036940209,-0.1862302483069977,0.1134702499416775,0.0466405705082531,0.0414113259406043,0.2287887827645378,0.2250003041731376,0.0579115468672448,0.1334386287447617,0.1636957457283525,0.1067289916456959,-0.0116299801983781
2006-06-30 00:00:00+00:00,-0.240437124790131,0.0733074090746201,0.0899470128623998,-0.1244465960425995,-0.0858503523074409,0.1454545261087854,0.0587165964111455,-0.1228072826177557,-0.0040213387985261,0.0473807648253288,0.1186559127007123,0.0042725894945114,0.0384728179453415,0.0360973744185171,0.1624696077685123,-0.0102955523106319,0.044382801664355,0.1319162032993972,0.3184954765907444,-0.0477245297872415,-0.0191966424970511,0.2306452017270142,-0.063002617409472,0.0560819496835158,0.1959647225382947,0.1216163899293736,0.0272059552561949
2006-09-30 00:00:00+00:00,0.068345316384548,-0.106367985110266,0.2326051688137853,-0.1100237379950047,-0.2894510756748102,-0.0270562777264816,-0.031539305658774,-0.2512818650977894,-0.0438161518491169,-0.1256786620783279,0.1160825779333363,0.0333158053726994,0.0896213894435369,-0.0218828080400378,-0.0489166292154069,-0.0403196334609691,-0.3505179315290919,-0.1273128643899844,-0.0902761244522067,-0.0943207920677633,-0.0353424622959849,0.0007886516432553,-0.0478942931398634,-0.0699217575323271,-0.1580755680225885,-0.1046903967397877,0.0660190620778868
2006-12-31 00:00:00+00:00,-0.2004662407695393,0.1706193109688687,0.2061044195342736,0.1280981068621998,0.0326720228166166,0.1609196560662069,0.0835247051691199,-0.0592466755375442,0.0483432745843888,0.2546472565820412,0.154471612533682,0.0179140677376234,0.0288049031733597,0.1630845261512423,-0.0034287829427964,0.0776813337520925,0.0980247877166904,0.0439873822853549,-0.1199952164498955,0.0025670423206709,-0.0690531997964175,-0.115728378353331,0.1506880061305409,0.2553959641599761,-0.1066786656145972,0.0362180095595574,0.0307540011315134
2007-03-31 00:00:00+00:00,0.2536443211735477,0.1388382032897011,0.1964626691278743,0.0869034105662129,0.0714671303872889,-0.0198020969076191,-0.0524091750490325,0.0982888908585546,0.1111152122725558,0.2222151505816949,0.3426420715343734,-0.0483578114912847,0.2123843828064995,0.1374533251632812,0.4148436363961207,0.1185905933535607,0.1294227188081935,-0.024249863930137,0.0335716915093478,0.135375919162705,0.1864264281250818,0.0484833276322533,0.0264778314757863,0.0147910273988904,-0.0498447785767678,0.0038796405571834,0.1272198177769721
2007-06-30 00:00:00+00:00,0.0444444280159457,0.0874293488224,0.2403911252847317,-0.0685445828095961,-0.1633957951494462,0.2372108819185205,0.0168654767008751,0.0938019446470062,0.0444597043122245,0.0502334073666745,-0.0974859703454036,-0.0426744384252898,0.0499240997232786,0.0216551727291851,0.2433558017940393,0.0916202167202562,0.0972794723825227,0.0292016924979394,-0.085417682842073,-0.0277683443871109,0.1280662721921879,-0.11347518974213,0.0501115133426535,-0.0531005908812324,0.1331153744870712,0.0069395404600414,-0.003066930403199
2007-09-30 00:00:00+00:00,0.7221673134601627,0.0682276581117833,0.2524753137863089,0.0242244892533844,-0.0825255314831557,0.1540689856901382,0.0825345231435619,-0.0203030339261965,0.0279116211067782,0.1295859927544822,0.0280560654984265,0.0014814289375453,-0.1168194277713453,0.1463631861952428,0.1496227002965517,0.1010915407276573,0.0097670924117205,0.1110775788268072,0.047829394820325,0.0140300587880122,-0.1015744263014957,-0.1664000443095815,0.0674690467187775,0.0194980331509868,0.0007713181061461,0.3276015992105396,0.1453110861234787
2007-12-31 00:00:00+00:00,0.3419048483468081,-0.1543039797110598,0.3074218604991254,0.0385892749090646,-0.3122777866630098,-0.0586490121570624,-0.0218769520154042,0.2267245023666555,0.0146913710988334,-0.0720848673408524,-0.2031188757097995,-0.1164224760694653,0.0078702001207329,0.0901126236963809,0.1283267539692136,0.0203550804064069,-0.2808035895937965,-0.1083944995818964,-0.3295983658998284,-0.0631091764486657,-0.1491616530350177,0.0103649359564315,0.0204720494350163,0.064433848602402,-0.0994602468816603,-0.176066989070615,0.0380193683932543
2008-03-31 00:00:00+00:00,0.0304036408083188,-0.0026604665939302,0.2903371354192836,-0.1087888551088182,-0.0346517755735461,-0.3864241860129617,-0.3776539375559324,-0.1807867467082461,-0.1041250901491284,-0.1567584920067439,-0.0181018018378665,-0.1199574205236005,-0.2484775753814097,0.0645937189201955,-0.1211632292203598,0.069228844465067,0.0656941874651997,-0.0149298558295478,-0.2093633017733731,0.0433675735329734,-0.0391456893658183,-0.2663375992505443,-0.2362462136325267,-0.0365651157858384,-0.2679794956745632,-0.127239049157835,0.1039089614379007
2008-06-30 00:00:00+00:00,-0.2031168751902394,0.0287411065622444,0.1106386400729115,-0.0023820562223575,0.3428320074065067,0.1509283854709784,0.298111476195837,-0.0332410225665621,-0.0662520843701629,0.1784557928125196,-0.023916270529895,-0.0433923260665716,0.1095971454331996,-0.0137981242836368,-0.2464457734899084,0.1035733728564911,0.2134744487193873,-0.0903186457860871,0.0151425396596174,-0.1280239106035006,0.2466443825894677,-0.0419467292896327,0.0787860266363211,0.217465699282763,0.1763156898105138,0.1482386292783226,0.0247773347912472
2008-09-30 00:00:00+00:00,-0.0401564647554553,0.0179004544961989,-0.0986014074182143,-0.2435601617865866,-0.3430137623721572,0.1355990317111932,-0.0621401037118977,-0.116841805573433,-0.0384390267264422,0.2149506982930518,-0.2771822492537583,0.0414104212385129,-0.2902908872689719,0.0132308998267816,-0.4695073626631303,-0.1491967521399348,-0.18792001953125,-0.2172730167562621,-0.1300292636879696,-0.3856634920602337,0.1817324838175664,-0.1556760403030992,-0.1054802742121739,-0.0589883819788892,-0.2734279481883902,-0.3270072819725345,-0.0797083177699768
2008-12-31 00:00:00+00:00,-0.0548763659438263,0.0031226661664416,-0.4390223157189137,0.1258535327699452,0.1980964547264991,0.0922007026630864,-0.0934674998187209,-0.2483776086588993,0.0105060959530167,-0.0230502764177548,-0.0564971892200317,0.3898676824387814,-0.0276549439082245,0.1179414246123198,-0.1787247764819004,0.1257278891751079,0.1821495703488065,0.1598610005211651,0.3610595625413726,-0.0242699986049864,-0.0011929085565948,-0.0524966747280519,-0.0029979237007751,-0.0375655440909035,0.3985634501703958,0.3572913858189821,-0.0713081779425894
2009-03-31 00:00:00+00:00,-0.2187410567336148,0.1515524508531553,0.1880408146739816,-0.2742445746931186,-0.4443890106226315,0.1638528390486484,0.0316951467643547,-0.2968827411588536,0.0013186310536081,-0.1327673747046964,-0.3772455158211075,-0.2930671523503682,-0.1954045614052997,0.010305853066437,-0.4236656044000857,-0.1941306837537536,-0.2484333292643229,0.1771535358456519,-0.2198476788139979,-0.2963311175997521,-0.1529154884379818,-0.3351350416663673,-0.2632136097976926,-0.2932216291488683,-0.1015167637158666,-0.4653293856879895,-0.0161111114197786
2009-06-30 00:00:00+00:00,0.3520971449593768,0.1867396929094233,0.0518922886224229,-0.0982384749195988,0.3865580351630355,0.0359096123630475,0.1896699889026971,-0.1043655336477927,-0.2163829176021875,-0.1405568026877592,0.4975962133626281,-0.1329658177565044,-0.1516532617232711,-0.1254360234105979,-0.8296631295476252,-0.1089756174241407,-0.0442187482446674,0.1263124779559534,-0.2378584732500823,-0.4191178075262736,0.1818299541444794,0.1351622771788219,-0.0018287406704229,0.1947038631453284,0.00707910191276,-0.2812123796111668,-0.1099676009318445
2009-09-30 00:00:00+00:00,0.1102040752774722,-0.0842825332698663,0.3924333734808463,0.1401910882222321,-0.0741453417098689,-0.0259412541894018,-0.0183022527827209,0.2779893145808176,0.1103797559010713,-0.017073662547214,0.1805778485643259,0.1455614681694423,0.2560382520272237,0.0626583019432505,1.3764247282131148,0.1201332407257456,0.1658932714617169,0.0805084280021182,0.230193507314196,0.639816217375963,0.0643819000403955,0.2533574516516668,0.1298417048428302,0.2258127973299915,0.1424709757558309,0.4679362291551536,0.2453830042682747
2009-12-31 00:00:00+00:00,0.1156863065922737,-0.0467399819743311,0.4367783513068159,0.2459076684702175,0.1824187692234444,0.1397596551938051,-0.0193776617994969,0.3849819103134615,0.1276640210937187,0.1152647550189214,0.3303874673061839,0.2445242122221858,0.249547715889421,-0.0168203313543626,0.713600755289669,0.19791093456872,0.2299502244636193,-0.0637908137701694,0.2991091307256917,0.6196487922869214,0.2126760959995273,0.4264282742711187,0.2086356093269898,0.1799131800316911,0.1197350119341496,0.5088047545899275,-0.0489819698633
2010-03-31 00:00:00+00:00,0.4707820967342522,0.0852218381968934,0.3840926109482321,-0.0204706254563191,0.01733406851974,-0.0039288776709239,0.0637572586230614,0.0283993699750426,0.0354692096460131,0.2025591136011546,0.225344911404288,0.1294904740586266,0.0513239096237927,0.1159739109067865,-0.0915033160364137,0.0499378962375223,0.1530944049607889,0.0751186407022963,-0.0952201787426335,0.1178511917013456,-0.0813997332239023,0.1542319449958618,0.0461628962297655,-0.0167748864665178,0.1272186652604026,0.2279349061166027,0.0655690932349934
2010-06-30 00:00:00+00:00,-0.0156087066545597,0.1066253637516518,0.147526279351134,0.2276217894234251,0.1242927713982244,0.2410213061564079,0.2806154391674988,0.1117156714773413,0.1301218711457443,0.1863800062303964,0.0875729950607782,0.0704479224853777,0.1573350625973213,0.0856066031062929,0.2374095717462769,0.1370561631972287,0.0124601920885616,0.0890909170175526,0.1758629766443042,0.3112400604301859,0.2556576548856162,0.0516264071071912,0.0980627366335931,0.1888471167861951,0.1163152030268788,0.0766024660011315,0.1236840308650535
2010-09-30 00:00:00+00:00,-0.1581822378245719,0.1134491982155734,-0.2917120324661552,-0.1999516322930591,-0.2104620614734991,0.0626463534352186,-0.113982888027067,-0.2608205285524808,-0.0558320516575089,0.0717763078323117,-0.2262269798999241,-0.0841376959426367,-0.0555852640883337,-0.0045793809865892,-0.1943520235056027,-0.0768453527783155,-0.0946989373513085,0.1447650763330652,-0.0354203006131182,-0.3062370157864768,0.0279203100049125,0.0215410807466658,-0.063412181558216,0.0079870434836188,0.0330487916788024,-0.023553121495934,0.002308036941834
2010-12-31 00:00:00+00:00,0.3852740339728435,0.1751746117323098,0.8558478130445142,0.2298402517010458,0.1289429354154243,0.1447461933643541,0.1058132372910689,0.2454175007730743,0.1284890128045006,0.0986575960936937,0.3771060701322062,0.1870820146966036,0.2059426037139766,0.1314807146242578,0.1597939083313235,0.1833633055030314,-0.0155383543586103,0.1116666793823242,-0.060950964638926,0.3617386855330622,0.008134631706546,0.0574376785475525,0.0831239518465274,0.041622038219927,0.2828428830885185,-0.0549350441690429,0.1950678144270534
2011-03-31 00:00:00+00:00,0.1984906992093518,0.1729230946501685,0.2313954170774348,0.2222864027525075,0.1177711573717399,0.1664603913164963,0.0940205978649861,0.172526656892813,0.183268698905737,0.0510031040332663,0.1658870262136542,0.0176000998912999,0.1600521582956657,0.0304269651738393,0.3671109056803596,0.0765805221865663,0.0652028429225766,0.1373687768462177,0.1567439279216891,0.4934290063385336,0.1638709097998083,0.2872393528125165,0.1418317520511798,-0.0132468076284812,0.2572298484345305,0.1346309083298462,0.0616941650975582
2011-06-30 00:00:00+00:00,-0.0222017358093454,0.0233607290381243,0.2352459287724708,-0.1784832432426587,-0.0456299733193832,0.00300622433132,0.0492532772308853,0.0934448415811246,0.0432715069937446,0.0219786818586102,0.0040122607190045,0.0566994128681894,-0.1547981210386874,0.0001480746989721,-0.1378411659553342,-0.10791575702907,0.1042627487739507,-0.046300834110698,0.0540459138954245,-0.1445632666874811,0.123567296579818,0.1247883941548222,-0.1674745029708058,0.1332927507898753,0.24269952351576,-0.0440407805924311,0.0523960812965753
2011-09-30 00:00:00+00:00,0.1629933290978398,0.0835547404794927,0.0213098033637411,0.0204368317247183,-0.0018992747925283,0.2029266905591893,0.0923148392557471,0.044005294516646,0.0344396705277816,-0.0387052933054629,0.0353520310185442,0.0422908596637912,0.0427264750557181,0.1355253506302285,0.0324284164270147,0.2043359064588374,-0.0154807662437057,0.1439184150420864,0.2611523742359303,-0.0362482412760325,0.1389767600445681,0.0827794454742811,-0.0436124424725803,0.0779945710378371,0.1130556015480557,-0.0320404380447448,0.1096496233603057
