Date,COP,CVX,EOG,OKE,VLO,WMB
2000-03-31 00:00:00+00:00,-0.0681233611397841,-0.0959468897910346,-0.1705686884628601,-0.089449553971743,-0.0838329667149713,-0.0597090124956909
2000-06-30 00:00:00+00:00,0.0354098958939621,0.1132232198724809,0.5027538991945049,0.0218079830232533,0.6724217116051194,0.4116071513075081
2000-09-30 00:00:00+00:00,0.1043598095715359,-0.0626725223480734,0.4184817140720522,0.0953224312707543,-0.0189079895493802,-0.0338789464831208
2000-12-31 00:00:00+00:00,0.2527932162782231,0.0168260948421086,0.2062767279676813,0.4778364420313239,0.1313849411365832,0.0301769996877081
2001-03-31 00:00:00+00:00,-0.095587572575737,-0.0009437932045175,0.350728498138366,0.178211518364217,0.0182964483171115,-0.1167388857246115
2001-06-30 00:00:00+00:00,-0.0572433692647401,0.0185497061826562,-0.2590120972372627,-0.1293636661564406,-0.0070968949961762,0.151823185694178
2001-09-30 00:00:00+00:00,0.0630799494035259,0.0467309003801932,-0.120209535459256,0.0007527483133129,0.0208755378096188,-0.1680460524022747
2001-12-31 00:00:00+00:00,-0.0547438045117603,-0.0666144074513032,-0.1889270158526268,-0.160297451217145,-0.0118482311259157,-0.1803629928322936
2002-03-31 00:00:00+00:00,0.1397152713641121,0.0774198220036304,0.350384209997683,0.070304934729608,0.0901980835254441,-0.0304348702952613
2002-06-30 00:00:00+00:00,0.0666499602696852,0.0110481130828163,0.0878943562415999,0.1978399383974365,0.2704835425678318,-0.0774821848914848
2002-09-30 00:00:00+00:00,-0.0686930320425563,-0.0045110620631095,-0.064056145015552,0.0449106048869016,-0.2235896989652566,-0.7549040833638696
2002-12-31 00:00:00+00:00,-0.1784773371752354,-0.1786899974929864,-0.0661225268556566,-0.1028203704265634,-0.2918392420025875,-0.5939664713984334
2003-03-31 00:00:00+00:00,0.0337686606715086,-0.0494870680411797,0.1414419348607993,0.0208080841174087,0.4247483094676383,0.2368180088425522
2003-06-30 00:00:00+00:00,0.1041391640587998,-0.0237655395635058,-0.0211035545883793,-0.0403276451514678,0.1015343254289706,0.7778555614802021
2003-09-30 00:00:00+00:00,0.0268449196073219,0.1178134655657843,0.0289027019951955,0.0929212875002765,-0.1348227136517776,0.5198066487163184
2003-12-31 00:00:00+00:00,0.0143863974798144,0.0194091602520982,0.0114647628031396,0.0377496122308593,0.0486752124644036,0.2914145930332301
2004-03-31 00:00:00+00:00,0.1908700767615934,0.1859125070768825,0.0977288008229686,0.0783220824137682,0.220843574398956,0.006145978926465
2004-06-30 00:00:00+00:00,0.0555656496804628,0.0327245336699679,-0.0037073063469422,0.0475754744170837,0.2616685327939481,0.0203619384828814
2004-09-30 00:00:00+00:00,0.1188247743997463,0.0710776054275694,0.3240448283901211,-0.0432207500430181,0.2943306757693258,0.2103938758901968
2004-12-31 00:00:00+00:00,0.106580705787133,0.163367443794846,0.1155122417183034,0.2209386045893571,0.0884961590717803,0.0297370188766552
2005-03-31 00:00:00+00:00,0.0062972264775436,-0.048825611078342,-0.0088004656544089,0.0721122087628882,0.0619298975971185,0.248436571972394
2005-06-30 00:00:00+00:00,0.3177641171816676,0.1732948727589691,0.511798158407079,0.1242403557178517,0.8082070842458411,0.2305605237926489
2005-09-30 00:00:00+00:00,0.0781247826533599,-0.0308187643444294,0.1645326598563192,0.0773049190760908,0.0463162801000489,0.0079461048521558
2005-12-31 00:00:00+00:00,0.172724918858365,0.1397128234704494,0.3361995037015071,0.0552640201340517,0.4304020730165678,0.3303477469769535
2006-03-31 00:00:00+00:00,-0.1181822126599076,-0.0759859387209033,0.011861464111067,-0.2044098775532523,-0.0623538692481511,-0.0559754779556195
2006-06-30 00:00:00+00:00,0.0710239689234102,-0.0046138981182576,-0.0890623578106515,0.2221992207321788,0.0860916472433566,-0.1015635046436863
2006-09-30 00:00:00+00:00,0.0433303311160144,0.0848356651162594,-0.0132461575538498,0.0632641921488468,0.1359291311728274,0.1139023925230788
2006-12-31 00:00:00+00:00,-0.11914234356189,0.036106142925145,-0.0886560473334617,0.1075846647162508,-0.2376246058289128,0.0090996366770872
2007-03-31 00:00:00+00:00,0.1714250376089732,0.108328544325037,-0.0593775668760085,0.1352140241852097,-0.0159545136510931,0.080187056670562
2007-06-30 00:00:00+00:00,0.0061149305857759,0.0619715621334642,0.1980339416650776,0.0594510659570897,0.3001076833498404,0.1284244786323667
2007-09-30 00:00:00+00:00,0.1800735330464511,0.1461469705235401,0.0222974757947929,0.1493787192369882,0.1457095727609412,0.1129283934746507
2007-12-31 00:00:00+00:00,0.0977394484934959,0.1169590821800823,-0.0104074278077106,-0.0543966023675467,-0.0901986709852126,0.0830614818402442
2008-03-31 00:00:00+00:00,0.0106074930547956,-0.0037219760496624,0.2473194348469187,-0.0717846057484183,0.0315808350265451,0.037057662062524
2008-06-30 00:00:00+00:00,-0.1105903269602388,-0.0652190764991433,0.3253028859223648,0.0287377759548699,-0.2510298097911835,-0.0568010530022446
2008-09-30 00:00:00+00:00,0.2213153116457316,0.1499132196939936,0.0893109661719298,0.0888808488604961,-0.2197654383893685,0.1891004704264633
2008-12-31 00:00:00+00:00,-0.2470742037837779,-0.1640919202693428,-0.3170854021941554,-0.296877652052394,-0.2715725037645676,-0.4339505066455406
2009-03-31 00:00:00+00:00,-0.2168484061941608,-0.0610386596903944,-0.2141272532413319,-0.0970005136350533,-0.1998520626683982,-0.3177234264187233
2009-06-30 00:00:00+00:00,-0.266226019801466,-0.0992059938148789,-0.1867424477736831,-0.2362486428366406,-0.2019281186330206,-0.2352662465813673
2009-09-30 00:00:00+00:00,0.0676476099549689,-0.0166412044158587,0.1762160744246339,0.3287372192255484,-0.0479228071041518,0.3426194037932781
2009-12-31 00:00:00+00:00,0.0932317141375418,0.0447775016285254,0.2116967773641112,0.1966654746860534,0.0990279422414011,0.1051867492008766
2010-03-31 00:00:00+00:00,0.1669558504132193,0.1590734215524172,0.2405012823432144,0.2925714138909245,-0.0498824581066288,0.2867355776383433
2010-06-30 00:00:00+00:00,-0.0005138737134824,-0.020693087837623,-0.0463689863061553,0.0361654699521423,0.1221777927332048,0.0871516345139702
2010-09-30 00:00:00+00:00,-0.0508699074767072,-0.1118778301852168,0.0381170948983913,-0.0823377000462186,-0.135715162094111,-0.2293789736169454
2010-12-31 00:00:00+00:00,0.1960403164056601,0.2257905607698314,-0.027959944211508,0.0835280263300917,0.0256389545326241,0.0896524308128412
2011-03-31 00:00:00+00:00,0.1900644212589171,0.1315042804656045,-0.0382138020658435,0.2483805565658357,0.3489873013102764,0.2829869362344572
2011-06-30 00:00:00+00:00,0.1780163940813186,0.1870207548598939,0.2840278984310602,0.204460872812209,0.2662633695231744,0.2706611361831457
2011-09-30 00:00:00+00:00,-0.0389793416524754,-0.0316200977024063,-0.1280410191640989,0.1270079394480512,-0.1392932466506889,-0.010307860021698
2011-12-31 00:00:00+00:00,-0.1891052869021624,-0.1295986017335176,-0.335265097167425,-0.1369180400005321,-0.3326416107073544,-0.2346478147774943
2012-03-31 00:00:00+00:00,0.2280469473810922,0.2376781393426388,0.4859070330697603,0.3646100956919198,0.2264136508079359,0.4200351456294873
2012-06-30 00:00:00+00:00,0.0457993874690343,-0.011234271741268,0.1190345639819352,-0.0599456427070225,0.2656554045193939,0.1682723364176992
2012-09-30 00:00:00+00:00,-0.0368135591387308,-0.013732713316768,-0.2140526966930879,0.0548027197336549,-0.0748036464649969,-0.0553635270262802
2012-12-31 00:00:00+00:00,0.0422628633451194,0.1164618149095171,0.2863007558497286,0.1335773441404057,0.3362711899433059,0.2378985639834003
2013-03-31 00:00:00+00:00,0.0433835205962622,-0.0503894487266847,0.084802703804941,-0.076125049831433,0.1108854396016845,-0.034366703847626
2013-06-30 00:00:00+00:00,0.0330828404657914,0.0919578955301851,0.0404709740557402,0.1070298733954964,0.2729937512006057,0.1262239611708833
2013-09-30 00:00:00+00:00,0.0228983777948237,0.0035978021043481,0.0544598048961881,-0.1488119640509201,-0.1627247121434885,-0.1340112698538402
2013-12-31 00:00:00+00:00,0.1560508923163495,0.0272269129101279,0.2739187830444436,0.3173150728574438,-0.0059470639303224,0.1416192925974817
2014-03-31 00:00:00+00:00,0.0062390200876492,0.0318362761589481,-0.0404209477539866,0.1497452833614072,0.481255639203594,0.0529094783322312
2014-06-30 00:00:00+00:00,0.0183694045515327,-0.0328896588361588,0.2009515776171282,0.1116033117993149,0.1188229929803244,0.082323851412762
2014-09-30 00:00:00+00:00,0.235573438388144,0.1063383361908683,0.1790047473129217,0.1651256428823981,-0.0893645277914837,0.439850017068033
2014-12-31 00:00:00+00:00,-0.1216239611492808,-0.0910833153751774,-0.1681273462284814,-0.043959537765286,-0.0890269410991433,-0.05535343934712
2015-03-31 00:00:00+00:00,-0.0719771792804822,-0.0342197418127673,-0.0456874681614792,-0.2209351477704689,0.1101132320248023,-0.1642794968405234
2015-06-30 00:00:00+00:00,-0.0756656205711576,-0.0600505873552994,-0.009101046729978,-0.0183613929439575,0.2696865734488727,0.1204370641656478
2015-09-30 00:00:00+00:00,-0.0366461649064705,-0.0738860573978476,-0.0580741591555382,-0.1872282688484061,0.023000571073561,0.1632998269488887
2015-12-31 00:00:00+00:00,-0.1869581325849304,-0.1744500389423505,-0.1403132207148235,-0.1421799759945423,-0.0285396524660637,-0.3127190468155141
2016-03-31 00:00:00+00:00,-0.0134136684397462,0.1480106327705856,-0.0512634863961103,-0.2122611545274511,0.1317231479471354,-0.3106376597390732
2016-06-30 00:00:00+00:00,-0.1448399936518687,0.0743453655001347,0.0366371600552333,0.1642904819706596,-0.0916949218231593,-0.386681376436863
2016-09-30 00:00:00+00:00,0.1000471281877395,0.1166026696643538,0.1794023933337096,0.6836932177766673,-0.173649716310241,0.364867350757919
2016-12-31 00:00:00+00:00,0.0041343377075815,-0.0059579864212173,0.1358811874584844,0.0890241488119527,0.0400988359745089,0.5000748572412306
2017-03-31 00:00:00+00:00,0.1720638182191287,0.1618333660754964,0.0791901910921388,0.1640226048396083,0.3436575894530334,0.0336834704712694
2017-06-30 00:00:00+00:00,-0.0176939203756324,-0.0765223835760836,-0.0620482879444309,-0.0480136218018524,-0.049640491772651,-0.0417224055439807
2017-09-30 00:00:00+00:00,-0.0714750270112405,-0.0038837657675416,-0.0457127124376212,-0.0485657979067759,0.0379659446670936,0.0438836350186151
2017-12-31 00:00:00+00:00,0.1085682394047198,0.1158030590350649,0.0540283779000378,0.0878669470351525,0.1444453221901995,-0.0154911055940692
2018-03-31 00:00:00+00:00,0.1054640052277204,0.0966046852920985,0.1266758996598067,-0.0074506024657579,0.2146715281461066,0.0472232691410421
2018-06-30 00:00:00+00:00,0.0557236451289837,-0.1114803153180076,-0.056910598933518,0.0404897055016642,-0.0043332481648959,-0.2023916548743997
2018-09-30 00:00:00+00:00,0.1856270118513974,0.1166558088369664,0.1911614832051253,0.2446351743134418,0.2012803530319273,0.1027799491460039
2018-12-31 00:00:00+00:00,0.1695301069512815,0.0107249773146853,0.0594809270097069,0.0121905799819752,0.0498499655222881,0.0480463443246588
2019-03-31 00:00:00+00:00,-0.2033211581481779,-0.1014409722042383,-0.2989967127991521,-0.2003278619509086,-0.330110884737093,-0.177887941633912
2019-06-30 00:00:00+00:00,0.0728518761217347,0.1400847834584642,0.0722526895899631,0.3109563054601982,0.1563465304556741,0.3239252898015556
2019-09-30 00:00:00+00:00,-0.0757859777666803,0.0090304257186251,-0.0377050639710567,0.0016167705238037,-0.0143261816024801,-0.0280780203207203
2019-12-31 00:00:00+00:00,-0.1095537971958112,-0.0611776042058118,-0.2285631961801704,0.0580993706493444,0.0227292314194205,-0.137980943112529
2020-03-31 00:00:00+00:00,0.1959220131415424,0.0570336541970919,0.1803767202748074,0.05508506656584,0.1263178673733114,0.0025745171682891
2020-06-30 00:00:00+00:00,-0.5443071984333884,-0.4287957264781989,-0.587410779555642,-0.7432541529341925,-0.563945854167026,-0.4179924127149241
2020-09-30 00:00:00+00:00,0.3891766228775297,0.2967667135769363,0.4539516454286763,0.7314848080555783,0.3982186376857526,0.4396967014551112
2020-12-31 00:00:00+00:00,-0.1958560753605703,-0.1847157166610125,-0.2952740008201424,-0.1886050194801962,-0.2736628355339846,0.0177727964134175
2021-03-31 00:00:00+00:00,0.2351701316629244,0.2206257790530972,0.4446934904618391,0.5310634229538502,0.4083575323542727,0.0897473529700161
2021-06-30 00:00:00+00:00,0.3777137452628796,0.2660229281653843,0.520459743690743,0.4004279045153482,0.3719735702808613,0.2093758989974967
2021-09-30 00:00:00+00:00,0.1730708595693311,0.0166439998271998,0.1477545369861141,0.1293546308870106,0.046396709038222,0.1379244604980869
2021-12-31 00:00:00+00:00,0.1233455591898373,-0.0044570756546795,-0.0065674107982928,0.0627342782271875,-0.0402195056246472,0.001668025623335
2022-03-31 00:00:00+00:00,0.0616133525905318,0.1563151142326102,0.1167600091982346,0.023696333783395,0.0611558459121404,0.018901614842403
2022-06-30 00:00:00+00:00,0.3743798344631088,0.3914486229043354,0.3411852986125798,0.2094931085673863,0.327842919120006,0.2935191693731314
2022-09-30 00:00:00+00:00,-0.084334356250817,-0.1005037644838167,-0.0539354912453186,-0.1942580856008209,0.0749670250394791,-0.0644758688830379
2022-12-31 00:00:00+00:00,0.2316220755614289,0.0450389477963488,0.0959938580194244,-0.0415432980938944,0.0492001659947112,-0.047280948333395
2023-03-31 00:00:00+00:00,0.0390174601216719,0.1555783019230094,0.0562671429340984,0.2130158172349572,0.0763236073198441,0.1063378744738325
2023-06-30 00:00:00+00:00,-0.0313192063972614,-0.0145847606929626,-0.0091445790258873,0.0316845571329831,0.1624572277069571,-0.0574118384405003
2023-09-30 00:00:00+00:00,-0.0278835736074904,-0.0659048142594382,-0.0488516860754604,-0.0266502321870928,-0.1444709687773182,0.1118608168356358
2023-12-31 00:00:00+00:00,0.1340301023373946,0.06952819126198,0.0854228160325438,0.005470751482234,0.1853234976452094,0.0197804873590794
