Date,AFL,AJG,AON,BLK,CB,GS,JPM,MCO,MTB,PGR,RJF,SCHW,SPGI,STT,TFC,TROW,TRV,USB,WFC,WRB
2000-03-31 00:00:00+00:00,-0.0725382994435297,0.1653747795398292,0.0942570097321464,-0.1043767529044303,-0.0446822171427379,0.159146389069982,-0.0583488695149125,0.0679015965397691,-0.131276175513201,-0.1121739383050829,-0.0622625591317295,-0.0133334728983988,0.0388890490243996,-0.0274334476195062,-0.2103248630685319,-0.0103853460036872,0.0750412033992529,-0.1853230942072833,-0.165333220299469,-0.0520678579245723
2000-06-30 00:00:00+00:00,0.052298882039113,0.0374235006235508,-0.1844344975097478,0.2406015880901186,0.3873434388292183,0.1962609082709159,0.2764786125975826,-0.0231210841591024,0.1500877506217719,0.1083614891329045,0.1639252928371608,0.5393836100260399,-0.2263237315010838,0.5240250003374498,0.1446145828945855,0.0982715081654488,0.0396601166430392,0.199924478555755,0.1227215980024969,0.1415833019081713
2000-09-30 00:00:00+00:00,0.0004129071683014,0.2899893851852715,0.0044783047547125,0.4181819551630858,0.2505497945866066,-0.0989650330597686,-0.2192694141318086,0.0295854879754247,-0.0315960620810603,-0.031211871898475,0.117012823095761,-0.1451714373443416,0.2168517332457642,-0.0078463370747775,-0.128100231382841,0.1497981736696252,0.0262845775020517,-0.1160270509803579,-0.0636907802113507,-0.1797787109642707
2000-12-31 00:00:00+00:00,0.3961584649739476,0.3880793381371161,0.2721474143571183,0.1282050192325325,0.3975529880893711,0.216721948879683,-0.00131377411746,0.2528735953008274,0.1495895365695025,0.1330705230912388,0.3824523078717747,0.0793080107344064,0.1985214405956659,0.2555788803347851,0.2120613432885179,0.0724268045788734,0.4537894354351832,0.05720749499983,0.1628933624058359,0.8412291474554161
2001-03-31 00:00:00+00:00,0.0652824793293649,0.086664688842333,-0.1512080311023519,0.2121210837012734,0.0609811736600158,-0.1300288939743138,-0.0672996466598347,-0.0304031848146349,0.2624046461167177,0.1626054349011074,0.1345918218321273,-0.2551256494653776,-0.1239802907743468,-0.0809773661955094,0.1941278959386634,-0.1428500372166121,0.0312853226749745,0.029186741232789,0.1520521223280346,0.3589212594880677
2001-06-30 00:00:00+00:00,-0.1937462831526766,-0.1214585083447021,0.0610485534869302,-0.1125000825499504,-0.1270766694381748,-0.159581860870883,0.0210620676662589,0.0337095236235216,0.076609121104811,-0.0112874426193955,-0.2131009051239504,-0.4242134219396032,0.0433015772588862,-0.2382909872359565,-0.0142591566598588,-0.2324264336177761,-0.1290617054966946,0.0224184160320501,-0.0744690194411495,-0.0308021051878402
2001-09-30 00:00:00+00:00,0.1524464456703258,-0.0163842417869573,-0.0071250339770587,0.0087329019407937,0.0835021132519622,0.006464721186888,0.0353678621226811,0.2508531339904478,0.1180327406826515,0.3750987585770073,0.0705247479787651,0.0672339498041159,0.1292867957950467,0.1060721405342071,0.0461819324570509,0.2063619301193522,0.1490827450467275,0.0049961250662398,-0.0487090301368593,-0.0863807360249366
2001-12-31 00:00:00+00:00,-0.1646475726105418,0.2687958236161654,0.2054705088661716,0.1211949772810565,-0.2463176484507334,-0.129972509166595,-0.2520896601257913,0.0852652694745275,-0.0531712501873363,-0.0041038384223857,-0.120570883892245,-0.3201265122291116,-0.1389859540938677,-0.1148088743197728,-4.584108163896428e-05,-0.2253946550436865,-0.2008242461547633,-0.046949501232286,-0.0492889262286123,0.1627041033916016
2002-03-31 00:00:00+00:00,-0.1138850026336105,0.0019994148608952,-0.1460218349372614,0.0291402048909288,0.3661642911353202,0.2408975581184023,0.0898011730561092,0.0863207571575925,-0.006368532442038,0.10722826275564,0.3386696638460997,0.4325655885633945,0.050218724709419,0.1653724230368274,-0.0108812375725343,0.2177860097250767,0.0894172681229314,-0.0581233784882954,-0.0169137535801656,0.1148847840269315
2002-06-30 00:00:00+00:00,0.2374924307193329,-0.0299788310329994,-0.0028788048135315,0.0866407977175234,0.0627187261928357,-0.0272325195190896,-0.0203571658357255,0.0222473379305288,0.1222045146307004,0.1262293402740584,-0.0228349849755244,-0.163838937116756,0.1537582665941517,0.0577546996599136,0.0673653815476056,0.1292804042503936,0.0619556795026106,0.1083332964239753,0.1328235420463279,0.0945064781775437
2002-09-30 00:00:00+00:00,0.0511605677401443,0.0503583793976436,-0.1697170760577842,-0.0233849888913014,-0.2723364401772904,-0.1946337328473263,-0.1107862374298745,0.1691015919108935,0.0494310566886784,0.0306644065876657,-0.1568060203806003,-0.1529753908597456,-0.1376969521597543,-0.1960711154296439,0.0161978658007397,-0.1710511227387946,-0.1707765843724586,0.0140526862731551,0.013707661514837,-0.0292963290089365
2002-12-31 00:00:00+00:00,0.0481072832842692,-0.2444414496615938,-0.2619375551606221,-0.058608722941201,0.0173466844276786,-0.0361441469946104,-0.3636363636363636,0.0389050394293923,-0.0322886138687031,-0.0698310127661756,-0.0469263842958973,-0.1824770809063709,0.0770015052377905,-0.1002656059762644,-0.0477631224789039,-0.1829945423015575,-0.1994950609499789,-0.1330525774859778,-0.0048535686778485,-0.0691247191428643
2003-03-31 00:00:00+00:00,-0.0179310923286964,0.1566519135161839,-0.0692071029815502,-0.0249521394813123,0.0028754129237629,0.0209438761081504,0.3301839887893401,-0.1160783108713054,0.0025595360932,-0.0388343035433496,0.116455906148339,0.2798463438253884,-0.0096272743727877,0.031767592245131,0.0590477735614927,0.1084289819621795,0.1781465434345834,0.1107229592091332,0.000688915605006,0.1478223141474295
2003-06-30 00:00:00+00:00,0.0301561016046862,-0.162039893922201,0.0759706499053405,0.0807455051498935,-0.0324407036906828,0.0012400136221109,-0.0475628574394381,0.0773426304358884,0.0038427257214075,0.2059799910256989,-0.1191201602776492,-0.3354099896877017,-0.0860733612795554,-0.2098812860948375,-0.1509814982830186,-0.0293350430994155,-0.0704839536078731,-0.0906801756645054,-0.0406166593801908,0.0960528060322964
2003-09-30 00:00:00+00:00,-0.0494321419075474,0.0994982405516424,0.1445872546684647,0.062068686151083,0.1814691454451318,0.2350385138808051,0.4463678726180793,0.1241106066354191,0.0487192542931957,0.1976345934678374,0.2387560133047752,0.3651579783720011,0.1005158012210125,0.2424785233445543,0.1035433558005927,0.3967170281249603,0.1414185680779478,0.2915699118219901,0.1020810713307978,0.2252675753597661
2003-12-31 00:00:00+00:00,0.0858842027245581,0.0863285449064474,-0.0967252379597296,0.0936862534088713,-0.0093418134040336,0.0046881671206329,0.0342005924732526,0.0609284580115607,0.0470656192048752,-0.0235270998155344,0.1441006010054097,0.1950798632097254,0.0198306033299147,0.1643672108820544,0.0616590486465258,0.0981310214721857,0.0331040819087824,0.0121515199853801,0.0527067651780659,-0.0019203566531174
2004-03-31 00:00:00+00:00,0.0846052948635613,0.1052985108945065,0.1367806989671165,0.0773754161610409,0.2169905592901548,0.1326934822049061,0.0548559049025056,0.0814009946879286,0.1006677704164265,0.1448075624260194,-0.0029920735290913,-0.0571463611835351,0.1101341071155508,0.1230243758384201,0.0488442236433477,0.1552937916236585,0.0633951991062335,0.2013651125128377,0.1085344295166179,0.01004185962697
2004-06-30 00:00:00+00:00,0.1353423493430672,0.0499607111319688,0.1763622456575257,0.2274584403641861,0.0511321334898378,0.0940377515065964,0.1540135086940341,0.1689323442379124,-0.0744151234088902,0.0710654188732413,0.025196885727748,0.0138969729378886,0.110238991200313,0.0178263407717176,-0.0630942725242686,0.1174503891502665,0.0371144347331755,-0.044521514524724,-0.0081147413605591,0.178356234037716
2004-09-30 00:00:00+00:00,-0.0020014657000798,-0.0788813265929438,0.0032557425969461,-0.0242265857219331,-0.0186291905564223,-0.1143351374332312,-0.0814000509738014,-0.0661407379080345,-0.0286827178734643,-0.0388247017962124,0.0407083760925073,-0.2047089265211655,-0.0036424788724399,-0.0581251853155644,0.0391488935148058,-0.0694870163922909,-0.0159537924794103,0.0090764557480376,-0.0036691735458481,0.0208672792183919
2004-12-31 00:00:00+00:00,-0.0113211818644313,0.1183697891207258,0.0321490063707932,0.1627891679923616,-0.0172148214159298,0.0057492063579926,0.0568510646772866,0.1304149090150188,0.1253585589111594,-0.0031711984734159,-0.0642920774272026,-0.0158501520163579,0.0401923083424997,-0.1174850880082397,0.1076192444080816,0.0366687041165092,-0.1504835350785105,0.0687556658891428,0.0725720187290002,0.0075606439285187
2005-03-31 00:00:00+00:00,-0.0084305497049539,-0.0241529488571105,-0.1755031189654959,0.0227997412641818,0.0350342785744062,0.1204728060148891,-0.0212502053036325,0.1420492135455289,0.0890544100382924,0.0366821897125488,0.2497637233435687,0.2673216262922069,0.143351780391328,0.1327870023304598,0.0476611469090761,0.1998585237214347,0.1182900240776454,0.0710032110694447,0.0368989319463304,0.0955406922719528
2005-06-30 00:00:00+00:00,-0.0631270983408753,-0.1119258152224651,-0.0381847953592791,0.0017791135468163,-0.0519854842925605,0.0439729013636751,-0.1174955114029535,-0.052013489663076,-0.0432012061004415,0.0320746700904215,-0.0069574504864453,-0.1020431425908156,-0.0412419023834865,-0.1064885107583352,-0.0639501448374985,-0.0429745736274794,-0.0452648205014605,-0.0723436014660989,-0.0325435046890724,0.0514040296456241
2005-09-30 00:00:00+00:00,0.1857023810903788,-0.0432555590986375,0.1251913975482452,0.0778200829695971,0.140187264308363,-0.0580522767383899,0.0439632830399365,0.1267750558163871,0.0510404100721524,0.0871054993839499,-0.0617867088590793,0.0865243310201577,0.0292868826246599,0.1243004887839727,0.0459176149642706,0.0686735338426083,0.1266288650016516,0.0298424406220962,0.0392345657950738,0.1011824705852935
2005-12-31 00:00:00+00:00,0.0370363028058093,0.0744964266453647,0.2760592732049587,0.1015168284465075,0.0114956103618235,0.1871445112344789,-0.0268117025608134,0.1344816254076903,0.0088182124641049,0.0660130468174211,0.1424736374112138,0.2765647591132807,0.0797045548629626,0.020326724117391,-0.0149096605854717,0.0462181044313589,0.1134944927686794,-0.0305348297471684,-0.0379201500632893,0.088211713547404
2006-03-31 00:00:00+00:00,0.0285178413513773,0.0919128952036341,0.1718286213419753,0.2264822630117602,0.2017483310633609,0.0615406378693894,0.1897574299633295,0.2280153454040188,0.0507310623809815,0.1042475668162294,0.1975559849074066,0.0377271606413482,0.0932467024062573,0.1582524413403951,0.0905465865673498,0.1231296541482256,0.0538986025871521,0.0982092691247613,0.1010912484569288,0.2432277203201571
2006-06-30 00:00:00+00:00,-0.0407528738767198,-0.0994705788669244,0.1042135093234017,0.3089955159572446,-0.0401934308013479,0.2292688251760846,0.0521953944768793,0.1497563884680888,0.0355619530214692,-0.1072564350326444,0.1526262356556476,0.1657662191117035,0.1135323062434916,0.0665515150990632,-0.0582465550234736,0.0871773590330993,-0.0789623982938069,0.0188706755151075,0.0167862707045931,0.2275480175932664
2006-09-30 00:00:00+00:00,0.0535510123804918,-0.0815933967023894,-0.1424303051028581,-0.0083964085434988,-0.0243555969526666,-0.0338529680741631,0.0391896492164125,-0.2364001376334471,0.0402140340575796,0.0001362787012841,0.034691271546994,-0.0679143941442297,-0.1218919084020725,-0.034749173954911,0.0691107226416714,-0.0364115496516267,0.075378160828313,0.0312923145831276,0.0564362542915757,-0.1386838866320895
2006-12-31 00:00:00+00:00,-0.0248358148867761,0.063132176492608,-0.0334702164044953,0.0322815062354824,0.0739822513399777,0.1223516638388511,0.0933051752953133,0.1663849584111689,0.0072895041243701,-0.0563446459828723,-0.0498938570228054,0.0934032987576072,0.1559737551530302,0.0665519286053621,0.0566696045688774,0.2554244391785136,0.0371625369482215,0.0729419552275714,0.0774152601083171,0.0474980208805559
2007-03-31 00:00:00+00:00,0.0199231726408002,0.1230742140655694,0.0553127341815173,0.0751338158723451,0.1203368487491369,0.1781869315040598,0.040281041601438,0.0955896816092749,0.0383831584913847,-0.0028946586508669,0.0675508767355452,0.1207532588705229,0.1603174750472693,0.1028227713407425,0.0155883557484952,-0.0349195295754545,0.1591560391953819,0.105462034036101,-0.0008903922301946,-0.0316429779152114
2007-06-30 00:00:00+00:00,0.0275413407607905,-0.0374603257707066,0.0765880522247841,-0.0022821300103872,-0.0478920874423399,0.0262749236825639,0.003536424092126,-0.1275816926861972,-0.1321782133883291,-0.107393442884447,-0.0273385756307298,-0.0587827340936606,-0.0680173936385653,-0.0475778700577484,-0.0757089992332677,0.0363147728000305,-0.0268529363562525,-0.0305785390320337,-0.0409248411635684,-0.0413241041185755
2007-09-30 00:00:00+00:00,0.1048957453081445,0.0109968422078869,0.1279018824394677,0.0786384291781299,0.1195291593259364,0.0674948847092153,0.0260953587360641,0.0136144210251785,0.0300197214960622,0.0883847048688837,0.0537123233614775,0.1890519299250712,0.0938077857020267,0.0659412468628288,0.0392738507227203,0.130612368887125,0.0562974895156811,-0.0311194368499782,0.0522802752698041,-0.0253986426376833
2007-12-31 00:00:00+00:00,0.1224173938051029,0.0304553466724297,0.0706083813566516,0.066812235865485,-0.0262596557094842,0.0191656147602694,-0.0401882171509418,-0.1504555250426276,-0.0232530693130714,-0.0905383708493668,0.0879894049393572,0.0710658194124969,-0.2319072956810135,0.0295502352719623,0.0132850709896303,0.0886219160653147,-0.043156405581742,0.0168974872975875,0.0413560663713585,-0.0680068963363127
2008-03-31 00:00:00+00:00,0.0675734515752866,-0.1647871898310136,0.0247114080072823,0.2291311628468226,-0.0081979718918051,-0.0675250318588939,-0.0838302973036116,-0.3323022063189329,-0.2343519028276899,-0.05182124537273,-0.054877922569466,0.0992186439565232,-0.1749568253732606,0.1220607364146524,-0.2799025452458893,0.0217186474883761,0.0156630748753869,-0.0524102026600151,-0.1984617300649356,-0.027473378976949
2008-06-30 00:00:00+00:00,0.0824413435406954,0.0522380350401332,-0.1028529792319377,0.0279488317811069,-0.0495822272747379,-0.1465737228688073,0.1145362850266704,0.0586495494062502,0.0737279151577148,-0.0766611917620673,-0.2218433674516996,-0.1883976157840282,-0.0899333194415503,0.0787685732896423,0.1768223633193992,-0.0708615991174226,-0.0286366785839324,0.1046118140926035,0.0932534978328447,-0.0122933350379323
2008-09-30 00:00:00+00:00,-0.0548537835056351,0.0025861849241164,0.1337068306405915,-0.1986107396153359,-0.0393208293190939,-0.0068094493778702,-0.2620974848196222,-0.0814083666802381,-0.1335111114808014,0.127584220216598,0.0762621161700449,0.0515564360006062,0.0532418796602698,-0.2545743385624878,-0.2889314320895412,0.0110787392388174,-0.1155891411249275,-0.152927289633855,-0.2263733896121875,-0.1519058741689115
2008-12-31 00:00:00+00:00,-0.0740056336695244,0.0450317681181908,-0.0856134231906652,0.0281940235174851,-0.0219280597552107,-0.2313830891667172,0.4588478954788033,-0.054519765311365,0.317034872279428,-0.0895756653827208,0.210176832742023,0.1701899885700604,-0.2274878574160156,-0.1148632676107426,0.6740989412142966,0.0186339189215858,-0.0258763097653598,0.3072842096119557,0.5381401297568005,0.049687305297605
2009-03-31 00:00:00+00:00,-0.1977345554488121,0.0369754135946323,0.0593288494222135,-0.2237087865446501,-0.0117699834839616,-0.3529758642309503,-0.3556866310831735,-0.3038126432066722,-0.3928746584642554,-0.1317605375219974,-0.43323323803987,-0.333661996477167,-0.1999761627488323,-0.2552642496281936,-0.3111270099092248,-0.3395459873305415,0.0587245795431607,-0.2993343937879933,-0.1745678446025007,0.206541720551215
2009-06-30 00:00:00+00:00,-0.5896560220366185,-0.3342999756022456,-0.098699018544087,-0.0529273256442538,-0.2214154394046236,0.2781475622880605,-0.1023922483674103,-0.0237148399408976,-0.1451393072369874,-0.0854871361842718,0.0541958264134303,-0.0395581348537853,-0.0557873341891314,-0.2569347230007179,-0.3391966305054422,-0.1941523829129358,-0.0593853222721408,-0.4077271866753816,-0.5083113956263328,-0.2450180384413158
2009-09-30 00:00:00+00:00,0.6823908525785836,0.2850622245611252,-0.0607054389159659,0.3288955240828517,0.0997061974287338,0.3391863205530954,0.2039721374670575,0.2541835914825656,0.0786574942672504,0.0992754462149227,-0.0824528773044699,0.1173769010634604,0.3421490651338872,0.551254047241968,0.2856730737248878,0.4306661887313472,-0.0172287857943183,0.1823974991577988,0.6707174912121512,-0.0392532760233725
2009-12-31 00:00:00+00:00,0.3106117141986211,0.1335665749070751,0.0787066289713998,0.2126769626349247,0.2123541188592461,0.2175996854189648,0.2250513423779281,-0.2393526892590948,0.1897130618565461,0.0659193779157309,0.310559400636589,0.0795052201802735,-0.1650690870362036,0.0663058778728042,0.1855734514464582,0.0705239086129019,0.1928926101109858,0.2035242907236079,0.1039838527009262,0.1477683056650005
2010-03-31 00:00:00+00:00,0.1758843203339017,-0.0519878276820777,-0.0652606417117481,0.1465400389782227,-0.0776644491839363,-0.0309520716445796,0.0382739582855857,0.3430992221768931,0.1255489762491282,0.1150281389222045,0.0860445173463104,0.070484538700609,0.333956079252705,-0.1190550592913018,0.0164581998955062,0.2431497325911624,0.0280329966538916,0.0862633653653004,0.0289222317726065,-0.0273211607540219
2010-06-30 00:00:00+00:00,0.1576056440672717,0.1113531330219421,0.1374596296905872,-0.1112780849859017,0.0783881391853902,-0.0143195616999048,0.055554995669407,0.0811752307967281,0.1982974482558654,0.0762599197549711,0.1211109730560067,-0.0554062398230178,0.0663014470177527,0.0341870823650378,0.265288888907863,0.0322415358110015,0.0891774740829041,0.1490585180013675,0.1502413399093742,0.0698091124503861
2010-09-30 00:00:00+00:00,-0.2039491789082603,0.0079633976256081,-0.1414895463760901,-0.3310740925112778,-0.030669896900915,-0.2276585807098115,-0.2003242097272404,-0.3225433586853158,0.105525274780047,-0.0296563193993408,-0.1033185951449582,-0.2489599294061957,-0.2032411138217356,-0.2758447783816626,-0.1823600318358357,-0.205767911611109,-0.0857258163267755,-0.1471835869671447,-0.196102601231875,0.006056215544314
2010-12-31 00:00:00+00:00,0.2091206592945427,0.0857214210744792,0.0723606802447214,0.2297155302976714,0.1501531248872143,0.1291049102651089,0.0756654077037806,0.2802869031219861,-0.0531141784161113,0.118498601604299,0.0773950195477963,0.0176416413421964,0.1827029603188839,0.148439357744424,-0.0726986887783326,0.1473519934905758,0.0728999181298144,-0.0255364849818742,0.0168997920779379,0.0297893354798224
2011-03-31 00:00:00+00:00,0.1113635652079838,0.1381737201979083,0.1631278682526766,0.1168678506224152,0.0754223185667677,0.1742118668328922,0.1243547299561693,0.0699323731054333,0.0830456357314781,0.0128585831648873,0.276589821091987,0.2432237360898936,0.11600845850785,0.2465378612669935,0.1095722316635383,0.3123899436339237,0.0780669816054535,0.2431894784443875,0.2379074015448661,0.0293691331113346
2011-06-30 00:00:00+00:00,-0.0652642968798448,0.0575853373955168,0.1848903305009872,0.0717671828917212,0.0633224191088432,-0.0721153536908095,0.0647823310111435,0.2904579216498126,0.0284450143187084,0.0763116843502813,0.1740263354275273,0.0610578591783181,0.0785841981722521,-0.0412345238866921,0.0336889873754675,0.0370700902357385,0.0762595415008873,-0.0050221671006858,0.0189877851883069,0.1906457720344774
2011-09-30 00:00:00+00:00,-0.1085074128496688,-0.0563572124936712,-0.0353868165954973,-0.0229578348055607,0.0118500785043709,-0.1449673820243576,-0.0925055374494637,0.1325568140654731,0.0007060129776406,0.0108442236728287,-0.1508030173366609,-0.0936900169514821,0.0883349628464347,0.0147063035298602,-0.0039688566362781,-0.0966703854668119,-0.003374459429443,-0.018243863197942,-0.1020877509248403,-0.0014848853532868
