Date,A,ABT,BAX,BDX,BIO,COO,CVS,DGX,DHR,DVA,HOLX,HSIC,HUM,IDXX,JNJ,LH,MCK,MTD,REGN,RMD,STE,SYK,TFX,TMO,UHS,UNH,VRTX,WST
2000-03-31 00:00:00+00:00,0.6768567641111629,-0.0651090547142444,-0.0949878396469949,-0.03333288621354,-0.0904522613065326,0.1691111223144366,-0.0457402109373584,-0.0399998066228828,-0.0470649738756584,0.0185186598036024,0.0105263157894737,-0.014634207449236,0.0803573424389805,-0.1045296167247387,-0.100609226125639,0.0,0.0080644944647265,-0.0087565674255691,0.5634920634920635,-0.0030488058078017,-0.2333330004514668,0.1772374789503963,-0.0706324522241248,-0.0322582003588931,0.1309298733494841,0.0177515184084553,0.4042056074766356,-0.131059215638563
2000-06-30 00:00:00+00:00,0.3611105064818982,0.0623405816753217,0.0590736236108786,0.0342734826921562,0.1823204419889503,0.132237846109116,0.0247995739532471,0.3270837135553408,0.1105914657200191,-0.5636364241670887,0.2916666666666667,0.2277229668077247,0.0165286968468763,0.4280155642023346,-0.2134478630512939,0.155172145653897,-0.0958575183800433,0.1360424028268552,1.314720812182741,0.8042819365879925,0.0310555862106232,0.0237665213972428,0.0870020582306867,0.3333335405474835,0.3154363833672708,0.1552735147513799,0.2146422628951747,-0.1855984433773132
2000-09-30 00:00:00+00:00,-0.2480865901001785,0.2036423551916184,0.1417080687584686,0.0496264774834314,-0.0934579439252336,0.1148303949629203,0.0191292610335043,0.8618527498297954,-0.0384472964063473,1.0416669845581057,-0.0483870967741935,0.1290322352894661,-0.317073160565669,-0.0081743869209809,0.4038647163776745,0.8626866704114948,-0.0081296251215808,-0.0342146189735614,0.0219298245614034,-0.2983053789812329,-0.1265061578456612,0.2580356924440583,0.1194966275105406,0.0968744521776754,0.359693219292311,0.4189321720545824,1.367123287671233,-0.1161058558059947
2000-12-31 00:00:00+00:00,-0.3138252201214173,0.0866070940762679,0.0994717970496807,-0.0566766959897301,-0.0762886755245247,-0.0683650685080086,0.1873344989730898,0.6003375410707883,-0.002103191322553,0.3367346414473178,-0.059322033898305,0.2642854775506851,1.214286455395083,0.0741758241758241,-0.0748702597433502,0.6153847419489575,0.5155960237276771,0.1175523349436393,0.0150214592274677,0.1884058924605076,0.4620691531578877,-0.0801987150404913,-0.1140139591328828,0.2649577054521037,0.2814259782490813,0.2029807262120715,0.5185185185185186,0.0931247113559003
2001-03-31 00:00:00+00:00,0.0061799977540915,0.00781433269486,0.1641544727962738,0.290754468307163,0.4330356705705722,0.1541523201677372,0.2264461479623944,0.1375124051078962,0.3438443047472252,0.9618319490351844,-0.2792792792792793,0.4745764369904477,0.2849455647710133,-0.0895140664961636,0.0982990821613483,0.174603118017534,0.1153704773865149,0.1988472622478385,0.2029598308668077,0.2804877085495236,0.235849097259359,0.201963776023065,0.2644725904709979,0.045045051856321,0.1793563903422186,0.1126847555711059,-0.2301829268292683,0.0591166073117679
2001-06-30 00:00:00+00:00,-0.3936113841044664,-0.0316141416405015,0.0340872371273519,0.0309619101567817,0.0903427309573512,0.1593112550457978,0.0191124983878023,-0.3525147615227747,-0.1876860741226106,0.0428014351335557,-0.1999999999999999,-0.0076628672355812,-0.3412547928170237,-0.1264044943820225,-0.1410479891701069,-0.1847972470142468,-0.2310810877676273,-0.2307692307692307,-0.3708260105448154,-0.0007931674373116,-0.1786261800957422,0.0537043525839107,-0.0224916303987633,-0.2413792327319184,-0.1426941626762569,-0.0068921300060627,-0.4732673267326732,-0.0563675588307954
2001-09-30 00:00:00+00:00,0.0726093344894569,0.0686428619207171,0.0789811988540638,0.0274683340614703,0.3685714721679687,0.0799541224167799,-0.3559257092057285,0.671054373281136,0.0558793568217024,0.2119404073652813,0.6124999523162842,0.1088803762813885,0.0335360601869836,0.548038593059184,0.1766767641406486,0.2827187678384588,0.3676330555811924,0.0710000038146971,0.5119553890974162,0.29702895576396,0.5070632549897334,0.0654168211096049,0.1049829231664694,0.0159087821750263,0.0331324182267567,0.0676923069384338,0.4099248441538416,0.1806999722986764
2001-12-31 00:00:00+00:00,-0.4300395460723918,0.0739327382846328,0.1100001640313206,0.0215445582072169,-0.0292275883357232,-0.0560565814059085,-0.1231280976620774,-0.1917809362943421,-0.1838746602410891,-0.0103447821461463,-0.2170542108418727,0.0732590152243153,0.1307769611650169,-0.210036545788474,0.0861952087310482,0.0241662831341036,0.045857506338323,-0.0200747107210178,-0.3284067962272951,0.0088183438776887,-0.1055743430878046,-0.0320749224830728,-0.1651775583882778,-0.1684077178385237,0.0865668253750246,0.0710858555725468,-0.636305485311585,-0.0901287565843588
2002-03-31 00:00:00+00:00,0.5509012031399079,0.0620122413274284,-0.0322817036158717,-0.0901718135988518,0.329032241657216,0.0359216515470575,-0.0959524595542136,0.1772878268238891,0.2972094152549052,0.1821801434627019,0.9405940238803816,-0.0256943135658679,0.0,0.1745897996890788,0.0623719681115859,-0.0052996677138301,-0.0239209629641907,0.214864234304924,0.2288732799337263,0.0324397083824223,-0.0016549999702942,0.0855741014151256,0.2486088700915831,0.4697258906067163,-0.1228069544046651,0.0526156120231975,0.4392963057843566,0.104721783233967
2002-06-30 00:00:00+00:00,0.2488896570535066,-0.0429236178018539,0.1071565096246962,0.1135169943689335,0.18349515036543,-0.0334085250102812,0.167960189192367,0.1919093578073853,0.1855779362255718,0.0694737055136547,0.6051019628660637,0.1659563132831061,0.1799998551140829,-0.0100286778610451,0.1041023472256232,0.2180642650999913,0.0105837635813079,-0.1066666397393918,-0.0909742445768825,-0.2491057863655846,0.1690607310160725,0.0417615656604126,0.1807433591198852,-0.1280853472206102,-0.0044707342873607,0.0781117234989674,0.157294154808306,0.1348426161438127
2002-09-30 00:00:00+00:00,-0.3668218969900915,-0.2963691997321706,-0.2718149648485386,-0.083872549174841,0.1812961751009689,-0.0257925234271402,-0.1254841210252226,-0.0264524032740562,-0.1011594095137438,-0.0649606485465553,-0.1481246021304587,0.0057118099521416,0.1083274230082926,-0.0882778104410088,-0.2157319251103526,-0.105186481716422,-0.1520637018206521,-0.2238806070124281,-0.4535066846259052,-0.3021804711336532,-0.0997162379038648,-0.1323381677896246,0.0341164345324969,-0.2103460601417157,0.1229019023502553,0.2168927411473888,-0.45880281366164,0.031530765505646
2002-12-31 00:00:00+00:00,-0.4357977255662503,0.1338654721753838,-0.3081056963196728,-0.1312935916898174,-0.074074090426514,0.1601311676197332,-0.1844494376347936,-0.2260546299125235,-0.0582726670296649,0.0,-0.2104477444107211,0.2019535390327171,-0.1655586040818848,0.2496031276883585,0.1189492438237866,-0.2178771325224618,-0.1268947129538494,-0.2420814826226301,0.008651758222725,0.0538600122377441,0.3375325304711105,0.1324183003773025,-0.1662794194979662,0.0426450443161012,0.0753524902808375,-0.0420142723234273,0.2726089532583553,-0.305710952183311
2003-03-31 00:00:00+00:00,0.4666665375355894,-0.0408355376379799,-0.013045489065789,0.081790402123101,-0.0447500228881836,-0.0345278025597757,0.0388679201038253,-0.054184076238223,0.1170467006108877,0.0564209363266419,0.1824196898953969,-0.1381591441878457,-0.1784861228437978,0.0619243845590404,-0.0138853649855436,-0.2860117998953175,0.0055511156825724,0.2182836737072979,0.3645461375916881,0.0579216123763939,-0.0364993282082258,0.1632410534738442,-0.0483282773327874,0.2080616680492144,-0.088862741311295,-0.0311965919928934,-0.1635991279633016,0.1764167839331964
2003-06-30 00:00:00+00:00,-0.2946709351461577,-0.0226907628432242,-0.353085134249442,0.1117225882288237,-0.0434441216222557,0.1779596222375825,-0.0706802702900529,0.0305086547615536,-0.0101525055934725,-0.1677958718708628,-0.2989608075692618,-0.0107456634593364,-0.0940832375161492,0.0331937995196265,0.0601937914996599,0.2280117323746902,-0.0934072126220886,-0.0866769279876321,-0.6390780612146004,0.0418679133537194,0.105092076460703,0.0216108664131382,-0.1919300176290973,-0.1064770086699542,-0.1381310914868126,0.0653427560766375,-0.3276283869427301,-0.1746292301313464
2003-09-30 00:00:00+00:00,0.4748151530605915,0.1261279785934319,0.3782324334389229,0.1266455340660972,0.5471956338571036,0.1610467923607572,0.2003054065519858,0.0333880674487441,0.0081480237797169,0.3026819760625008,0.4937285858261169,0.1757925301978262,0.638115409104798,0.009840815053425,-0.0988031184465003,0.0071282080164394,0.4013012916083469,0.2290409758870706,1.269956552452054,0.1925814120592577,-0.1588648768156823,0.0059000960051964,0.182906773895245,0.1773751376487182,-0.0089729389255646,0.1023222515661126,0.309090874411843,0.2664055490839701
2003-12-31 00:00:00+00:00,0.1175289175419784,-0.0121229663669975,0.1688824517424334,-0.0575091810211675,-0.0981432239069475,0.1584497248633145,0.1352625129236564,-0.0221234583214799,0.1208577471227101,0.2113969901827994,0.0152671605680287,0.074472155001426,0.2039217271337006,0.2355976315420036,-0.0364811457870805,-0.0343782472286003,-0.0253681469960969,-0.0081856218081185,0.1246802919731173,0.171591068893226,0.0078879221708028,0.0702435100200944,0.0560875310653579,0.0247199993040729,0.2512580035811547,0.0288212211825034,-0.1451388371027532,0.3088773531579023
2004-03-31 00:00:00+00:00,0.2943817483487854,0.0991817769255436,0.0294080036633539,0.1152820821137474,0.1452941146551394,0.1626315024256337,0.121103122071025,0.1759439312846549,0.2029429101050877,0.1990896128883752,0.326315724561939,0.1714335262414461,0.244842623312413,0.0897703288585782,0.032574005157963,0.3064574070304167,-0.1020752242335303,0.1568088308723725,-0.1444002239806311,-0.0707959855148436,-0.0047825837711058,0.121542468925853,0.0920476211468308,0.1392810240169537,0.0792271388730456,0.1406495853009259,-0.1470349600258631,0.0440832488927391
2004-06-30 00:00:00+00:00,0.098610872337328,-0.0998504564012996,0.0232020061176279,0.2169974983410079,-0.0376647965876844,0.1323313308361942,-0.0225281066853877,0.1442360383662282,0.0243170991474925,0.1996962869556036,0.1451247994256328,0.0861294187372709,-0.1831660754789962,0.2296722226620464,-0.0177538412798986,0.0459523497704577,-0.0322548695173247,0.0565993129916071,-0.1009967068770816,0.0676189731870444,0.1494096878076758,0.0744984827426755,0.0362856208152677,0.142628839431566,-0.1406895830643506,0.1009622693383791,-0.0819047292073568,0.1053319909382815
2004-09-30 00:00:00+00:00,-0.0948162818448081,0.1242680000612144,0.0997732035463447,-0.0076923177831187,0.0345134757695122,0.1397202055469659,0.1969210336811784,0.0359440966790247,0.0978558259596413,-0.0344936752984049,0.1346534262684198,-0.1263273577513922,-0.1238657255342056,0.1005712537173817,0.1037075950020318,0.0153257723208406,0.0407635020835603,0.1062345529660795,-0.2490761235823786,0.136262363493675,-0.1429108931969052,0.2222223976749289,0.0026246420954125,0.054895029232836,-0.0094799661005763,-0.0487914941873617,0.114107820396224,0.1565614929269911
2004-12-31 00:00:00+00:00,-0.1972766330388458,0.0428108417645913,-0.0456556927556484,0.0763609920140622,-0.0889080283401495,0.1244250282858334,0.0390063735546628,0.0333488648792006,0.0126485313819817,0.0288429745711231,-0.1535776808920865,-0.0006314799148312,0.2431443258474537,-0.1942435031951538,0.0328108442391714,0.0993708642412618,-0.1586057838743854,-0.02177008467153,-0.1358267849573268,-0.0628066645518411,-0.0199557972742649,-0.1199997002630192,-0.1119405099236128,-0.0696053949390839,-0.0413727588980094,0.1935277482816579,-0.013966445225972,0.0047837190557862
2005-03-31 00:00:00+00:00,0.038712218230136,0.1131585430552604,0.088187624416665,0.063205664816025,0.0790864224785179,0.0293206906490941,0.041844766189911,0.0783130161319489,0.0898004060687054,0.2539025605502691,0.4020619225661666,0.0750276528659186,0.4294116581453226,0.0687097499359066,0.1087229930848716,0.1144166516594926,0.1974636861212539,0.0621879731676362,0.0296127832334056,0.0640836371992981,0.0479635804736073,-0.0012133745053934,0.1649130938111063,0.0573563476414724,0.0127925671901492,0.1743492323256867,-0.033050082759838,0.1811022632344296
2005-06-30 00:00:00+00:00,-0.0757953325827998,-0.0047892504056524,-0.0251304956063865,0.030799857720926,-0.14797969836333,0.0312142011294118,0.1475503787455883,0.1103268549587466,-0.0642983988219293,0.0670731541847111,0.1775734515029274,0.0502498008160876,0.1169411573551346,-0.0069406587783604,0.06739823212104,-0.0131417576020814,0.2204983618130056,-0.0671627242152382,-0.4480088725470182,0.1080496468666192,0.0600171105073397,-0.0849741351026854,0.0250482605752226,-0.1576816826248159,0.1916711492740859,0.1066828528046086,-0.1113280678837315,-0.0631443096191647
2005-09-30 00:00:00+00:00,0.0602628372214981,0.0676154067744203,0.098666814956982,-0.0835821118539108,0.2112502793868353,-0.1601574354397223,0.1284072411089427,0.0130687051004174,0.0046481823251516,0.0842857360839843,0.2257258762966161,0.1502518420697374,0.2081670152239072,0.1410704825146609,-0.023659498944845,0.0322513363827907,0.1876924943070568,-0.0216204616392308,0.7274549661206706,0.1715806657687648,0.0640941184928396,0.0722538511626313,0.1623619274573451,0.0719998600986513,0.1743262172328326,0.1021596140553173,0.7945054108963259,0.1962559050936474
2005-12-31 00:00:00+00:00,0.4098288603440834,-0.1287993131494882,0.0757826904288392,0.0067834581288126,-0.0720338983050847,0.2735619289770363,-0.0139929681713414,-0.0507691208635694,0.0187451122402297,0.058190550239495,0.5020377927107409,0.0296764980605974,0.2325288278303647,0.0817214638943581,-0.0315149710728699,-0.0191492693616955,0.0642096994761771,0.1070585238881398,0.1252900160144268,0.2216496232609948,-0.084910992718006,0.0251368693060181,0.2040445235451711,0.1488806950768482,-0.2290313093196174,0.0751753290985828,0.488671131630066,0.0543413624524335
2006-03-31 00:00:00+00:00,0.015459523148436,-0.0628985641461578,-0.0239969415388476,0.1499904600966339,0.1954337342144692,-0.3393374404851144,-0.0776878563495637,0.0218999127868719,0.047962873118355,0.0691015133005017,0.2396133111907961,0.0318922472139784,0.150103226132662,0.0783788122245841,-0.010023218595188,0.1031648130718934,0.1119892463556107,0.0779069879193856,0.6391752506369217,-0.0513776536549548,0.0717965042972912,-0.0787452652673055,-0.0810137800844953,-0.0165642167818935,-0.0057526182266456,0.0871785065783012,0.1476758630791983,-0.1198937080089326
2006-06-30 00:00:00+00:00,0.1373132667223462,0.0918519203360339,0.0052139495788574,0.0303330735647404,-0.0455308764933273,0.0368417771534994,0.12115193551983,0.0011471271639091,0.1252641259240794,0.1403338407996233,0.4839946049429502,0.0847070037062627,-0.0666907827900644,0.1775597345093094,-0.0344772982267087,0.081594650016018,-0.0070017318144282,0.0891766090330963,0.0037736113871835,0.128990594434585,-0.033793484687954,-0.0078471332460124,0.0832575787811487,0.2186265541379524,0.0752558674832504,-0.1009273936288596,0.2849461994368878,0.331895740810727
2006-09-30 00:00:00+00:00,-0.1637794333963139,0.0230055423639687,-0.0471997496432617,-0.0022626819363028,0.0493036941070836,-0.1566344132479857,0.038638946885642,0.1728518134456091,0.025561953188371,-0.1492766035364029,-0.087205073941054,-0.0033770033024765,0.0339989884731402,-0.113470993081799,0.0228723209613215,0.0711333411381749,-0.1073133221863565,0.016837184091063,-0.1716791832436793,0.1216683955301574,-0.0626001584607105,-0.0363841858255885,-0.2278260637319809,-0.013008251327494,0.0015667856727945,-0.1885705184559195,0.0200837169134853,0.0530084804585391
2006-12-31 00:00:00+00:00,0.0144380111538726,0.1143071375708777,0.2297223619570396,0.1391455463159356,0.0512585881605303,0.1822442934519155,0.0444353802058954,0.0175103747240301,0.0358450936523428,0.1494598097062904,-0.1337103445023861,0.0525201419775085,0.2331414657414163,0.2095300272961648,0.0884072289860276,0.0485608422261629,0.1421505722946339,0.0715909703140995,0.1853252465792705,-0.1832649325203279,0.0509344106261877,0.1524388820692159,0.0304140677734761,0.0702909050581492,0.1835814884461262,0.0982007487585041,-0.0686354482493595,0.0743219583610246
2007-03-31 00:00:00+00:00,0.126343827687384,0.0216065157494322,0.0426029210062381,0.0083773478942159,0.1931504404477682,-0.1732721226563501,-0.032622483242181,-0.1545155131844584,0.0647702989861591,-0.0351610170746378,0.1147121019738235,-0.016297831496595,-0.156070853391682,-0.144123424871877,0.0258880177158034,0.120993587265511,-0.0369606411295465,0.1783062605993506,0.2641990663364166,0.2666333293556731,0.0637920269092267,0.1261862797288635,0.1805018691892845,0.158799571906294,-0.0607478145646896,0.0635238983730286,0.0833822677063937,0.3294534593914087
2007-06-30 00:00:00+00:00,-0.0099128089778414,0.1463710838827006,0.13942892464968,0.109710866294985,-0.1513014139712009,0.1155516034831836,0.1177688700470787,-0.02352777672391,-0.0022334999181372,-0.0505141479640059,0.2821584914512405,0.1341788154860104,0.0540876924040187,0.1232578890486435,-0.0896096253515869,-0.0105334405937024,0.1483962326134043,0.1563384398682463,0.1060070892520756,0.0031956216818438,0.0460468067303057,0.2197027757994498,0.0453960650502531,0.0250163474198781,0.0304256339115325,0.022625474704625,-0.2428184450219443,-0.0905650194845597
2007-09-30 00:00:00+00:00,0.154299092482042,-0.0211224087875633,0.0979096540188599,-0.0335791614787785,0.1010318597748312,0.0966255058629843,0.0634203042818379,0.0313495998102575,0.0716532329418571,0.0361010388109741,-0.0722675425825699,-0.0187556125969173,0.0624893419166672,0.0787706122838898,0.0358555567569172,0.0931840627195121,0.0111449638381255,0.0643762592657186,-0.172980330195044,-0.1698189676755753,0.159346573177886,-0.0560764317020694,0.2259199945990364,0.1332615407725408,0.0693114888750221,-0.0281031404535322,0.0161059000354095,0.0673467520225352
2007-12-31 00:00:00+00:00,-0.0558671645119093,0.0226653290987663,-0.0171731943673238,0.106398162650215,0.2385786983496556,-0.0211058587419541,0.0183862664997294,0.120659551541542,0.0838517385661477,0.1633962964766271,0.1007561042703615,0.145193824151123,0.135161265193346,0.1334810802360033,0.0765544016000012,-0.0110027981743697,-0.0253403899483704,0.0814791094624811,0.0193155881849231,0.0273383624397001,-0.0975335716190138,0.105105663558441,-0.0593348392009223,0.1080620773689127,-0.124023912187049,-0.0781312750036296,0.3730186819394303,-0.1577897071057209
2008-03-31 00:00:00+00:00,-0.0191845205253446,0.0169609778246502,0.0242238301198536,0.0522010073004659,0.0505464204864147,-0.2744358239048046,0.0608219132287652,-0.0990114104750834,0.0391698501197168,-0.1253152131200574,0.0784345652043294,-0.0487882763824677,0.0968828939183348,0.0832247495233227,0.002720131147279,-0.040792814860367,0.1023129810846956,0.0827779367900269,0.2755820434117522,0.1977122165638887,0.033815705329188,0.054027618491286,-0.1892618153500546,-0.0402476513206276,-0.057041540748879,0.1771920559824873,-0.406105698040187,-0.0214554727905594
2008-06-30 00:00:00+00:00,-0.1490353513151765,-0.0050129588257812,0.0419774220553026,0.0086337462912622,-0.078823694974414,-0.0694737764198157,0.0479459998814826,-0.0927331821694114,-0.0828552152507122,-0.1248873688152185,-0.1205747733190667,-0.0016871684439104,-0.3983615503003663,-0.1534891759768752,0.0060220707827705,-0.005599417602398,-0.1562620831629791,-0.1169491595789635,-0.1481324214868171,-0.1506527541283345,-0.0441338927790371,-0.0881795799172845,-0.1988269887476886,0.0607520499425855,0.0929945216589438,-0.3597734306561486,0.0976242015603676,0.1221852242159955
2008-09-30 00:00:00+00:00,0.1515052362959126,-0.0118693509505467,0.0747982862671325,-0.0459367278961437,-0.1106525704987896,0.0701165711257327,-0.0464251746092159,0.0161535514556159,-0.0189966216228297,0.0941103699667069,-0.2393464601671258,-0.145512923472846,-0.1474469055990459,0.0026396155962484,-0.0109922314101608,-0.0776243923136645,0.0203199590396325,-0.0250529930402871,-0.3089187794489121,-0.1209274648357588,0.0537881169094618,-0.0691399649802293,0.1194937545682668,-0.0505150856980843,0.1462369515431565,-0.2929658574718417,0.3502558669548883,-0.0256656136690279
2008-12-31 00:00:00+00:00,-0.1658703024253502,0.0820549489615409,0.0419852338932382,-0.0302887290284508,0.2119658154690769,-0.057127977160172,-0.1369828829839868,0.0867495351473215,-0.1150271687702072,0.0431017702765372,-0.1824623938509377,0.0787183047715336,0.0296980309248047,0.0965978200604711,0.0547270896197158,0.0059593339893155,-0.0399467071761708,0.0188581458350314,0.6452775690779593,0.1315583425503017,0.253887494892296,0.0036816672693205,0.1169266571822216,-0.0539143117354021,-0.1561598429062346,-0.0214591760449903,-0.0483823894190909,0.1271640665121989
2009-03-31 00:00:00+00:00,-0.4526458780204673,-0.0745155928397188,-0.1705492736496963,-0.1241170432163948,-0.2497481400564956,-0.4762973063361136,-0.127857122600693,0.0236250315637935,-0.1561085287869171,-0.1140382515993232,-0.2957746129611268,-0.3034470212273584,-0.0967039163818223,-0.3242844114214639,-0.0978900379242494,-0.0618407005075423,-0.2547574673552309,-0.3102817204117529,-0.1805433386057063,-0.1146479364732925,-0.3365957927022298,-0.3344629474797312,-0.1820757378773607,-0.334963329794378,-0.2814385117696812,0.1000801003004971,-0.0600306554432397,-0.2237809503859373
2009-06-30 00:00:00+00:00,-0.0147782989346572,-0.1217652493904583,-0.0753991145112615,-0.0445975324589094,-0.1058144857478773,0.4184140342571338,-0.0407837914470323,-0.1021973072191239,-0.0910284807822425,-0.0963340058906385,-0.0246153611403244,0.0489602749401698,-0.3048025925744215,-0.0513801874904411,-0.1182214915339709,-0.09733572672526,-0.1080069207045411,-0.2385726979944321,-0.2962567213637114,-0.1091715046094816,-0.039943995273282,-0.1992253540862137,-0.2254708174954185,-0.0277153684653744,0.0125750146164613,-0.2493567049835205,-0.0720104579134426,-0.137568026100844
2009-09-30 00:00:00+00:00,0.2887506435670368,0.0078715681129772,0.046573949637189,0.0699885433633886,0.1419132767283175,-0.0374431127535371,0.1327496307190125,0.2025114578692464,0.1655090517713187,0.1462700436037876,0.0977917777030348,0.1821832146690858,0.2551138497357446,0.3192164253329315,0.0855003988882232,0.154239890416675,0.2721781000277907,0.5185902226146248,0.3784194224907713,0.1813397925283268,0.1498562292944902,0.2016324283985764,0.1745120584829251,0.1748114434618548,0.2848228313445486,0.2166341950663857,0.2134832137914166,0.0777202696387546
2009-12-31 00:00:00+00:00,0.290494136168409,0.0530154036728276,0.0611870683831341,-0.0294457637868101,0.1688584453352986,0.1301941783790241,0.1323767641334163,-0.0870948263749308,0.0678217611557467,0.1014549702219604,0.1451149061076124,0.1536827929569013,0.1463713173128222,0.0552522107165749,0.0565048210944301,-0.0425718983071838,0.328484628294035,0.1453711016585226,0.0336273776668183,0.0911123500655883,0.135759189804979,0.1127042615479783,0.0512353319066603,0.0747705927770425,0.2471261220445979,-0.0147055989225108,-0.0101273806397719,0.1337002329298444
2010-03-31 00:00:00+00:00,0.176250041255487,0.127756093125001,0.0517568118334221,0.1565327297789185,0.1011476796914319,0.3139579269164132,-0.0787241418545013,0.1832074208258529,0.1516263016637435,0.0696179521476807,-0.0627352588660453,-0.0169272443673246,0.2253221569589638,0.1192053429761808,0.0899800628316878,0.1790951007474956,0.0875420565007487,0.1761300350542733,0.3135999552408854,0.1978660468502964,0.0175154634724044,0.1851710007517206,0.1830525740066479,0.0942181647399365,0.0130409036895688,0.2718833286748288,0.293189209658488,-0.0001059082394986
2010-06-30 00:00:00+00:00,0.103833581076788,-0.0204411171200666,0.003865115870461,0.0093311682446186,0.0646775725351782,0.0331192943445948,0.1013991220101793,-0.0309280500215607,0.0734743102278072,0.0620827993054093,0.2402945921749553,0.1018154499217869,0.0271456005330243,0.0737795437994666,0.0246320433235429,0.0104751668285203,0.0494731643012991,0.0437334605573156,0.0791717754520118,0.2072365679739456,0.210318462433708,0.1081347052216834,0.1652686454708001,0.0898949962795421,0.1804329504955488,0.0472668449582469,-0.0766275559613222,0.073626477524985
2010-09-30 00:00:00+00:00,-0.1814761885271505,-0.1153431264403146,-0.2884929892754484,-0.1432730320178523,-0.1813819045107295,0.0105210020866386,-0.1912968422622333,-0.1635471206608858,-0.0902019459661707,-0.0301696761055848,-0.2590394477356128,-0.073721789674151,-0.0496594608902448,0.0463233793842905,-0.0936665146080456,-0.022677057771626,0.0124385177507326,-0.0078904655335223,-0.2178329204212958,-0.0646480654307651,-0.0971162179364206,-0.1342680792126502,-0.1688406047313349,-0.0697317416351668,0.013454806004004,-0.1522619673306778,-0.2093023147229017,-0.1344921386071337
2010-12-31 00:00:00+00:00,0.1927158137151807,0.1422354722673338,0.1658587286531154,0.109991612285903,0.0701054573692168,0.1921237720791948,0.090420610491446,0.0186823392370425,0.1025552478902025,0.1158457774540764,0.1740714768157807,0.0627177945864523,0.1242431654823768,0.0251810835460788,0.0552285469466566,0.034606163841399,-0.0914557356093171,0.1426090004677092,0.2842712644133716,0.1014931195584769,0.0944065231103401,0.0081004593237603,0.0827575755133505,-0.0070596937931627,0.0428218846939165,0.2768642349025818,0.0656346434043351,-0.0581080934605952
2011-03-31 00:00:00+00:00,0.2416248668333658,-0.0829883882368176,0.067555517528838,0.146151054061344,0.1538124573103274,0.2118950128179439,0.1060808604981593,0.0907636977169987,0.1685650883027312,0.006388772970298,0.1861042086733952,0.0833476993381789,0.0991421356611972,0.1197623852115414,0.0260824558001,0.1481482221163086,0.1764290531521786,0.2259380618163478,0.2666666190424824,0.0667075404360253,0.1146589680403769,0.0950284475999301,-0.048006683434596,0.1806772975700972,0.1238842741739763,0.0514358393727336,0.0456131200767462,0.2323725735044408
2011-06-30 00:00:00+00:00,0.0778410345829907,0.0419967432530175,0.0727303387747571,-0.0441622344072788,0.1712875139365757,0.2249147775775013,0.0009927930688038,0.0541985541228138,0.1144412508425263,0.2484490236223939,0.1553346853029518,0.1288626652251572,0.2702358816549732,0.1377777865283378,-0.0444439063575875,0.0364995865237647,0.122791912598575,0.1236050575572931,0.3382613462429968,-0.148201176301673,-0.0629538198256838,0.119111660169308,0.0922100870722579,-0.0085013909687905,0.1479853589666959,0.231922203649705,0.3223116958358325,0.0834008328064408
2011-09-30 00:00:00+00:00,0.1519719283916507,0.0857651826470342,0.123221543963909,0.1137119332077147,-0.0147535642495084,0.1535924963170667,0.0899290684749816,0.0437403543508043,0.0374843621823219,0.0077429582618417,-0.081937503550915,0.0292084451586134,0.191278816126831,-0.0086945871484311,0.1410941808204961,0.0598751050473778,0.0565351949525243,0.005924401947545,0.2759611608850738,0.0398929566227914,0.0388286787099385,-0.0070962288705991,0.0686944288765634,0.1613076016436374,0.0750893483628891,0.1687329528056234,0.086362693783855,-0.0111234950584589
